instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction	log_area_um2	circularity	convexity	Grad_GC	Grad_Tfh	Grad_Plasma	Grad_HEV	Grad_Suppressive	Grad_Myeloid_supp	Grad_Cytotoxic
SPA104_6	SPA104	IDC	19	Spatial Transcriptomics	0.293882	0.000000	2.273206	0.219550	1.003819	0.116809	0.490878	2.912452	1.141424	0.000000	3.712446	4.607427	13.446915			0.861896	0.000000	0.405483	0.288600	-0.040264	0.010372	-0.068978
SPA104_7	SPA104	IDC	9	Spatial Transcriptomics	0.000000	0.291673	2.008713	0.175697	1.160993	0.000000	0.589422	2.912452	1.141424	0.000000	3.712446	4.607427	13.085270			0.000000	-0.077276	-0.088266	0.132950	2.188936	0.000000	0.732636
SPA104_8	SPA104	IDC	11	Spatial Transcriptomics	0.113148	0.241133	2.079006	0.000000	0.806456	0.000000	0.224966	2.912452	1.141424	0.000000	3.712446	4.607427	12.794073			-0.180023	0.087971	0.777604	0.000000	-0.492985	0.000000	0.464725
SPA104_9	SPA104	IDC	20	Spatial Transcriptomics	0.128650	0.332649	1.751071	0.089911	0.498109	0.059805	0.134511	2.912452	1.141424	0.000000	3.712446	4.607427	13.574520			-0.829654	0.229367	0.131785	0.045406	-0.619051	0.252669	0.345711
SPA108_0	SPA108	IDC	9	Spatial Transcriptomics	0.000000	0.000000	1.680589	0.299642	0.755500	0.136236	0.965873	2.227798	0.651775	0.440042	5.086948	2.681149	13.216293			0.000000	0.000000	-0.703480	-0.138567	0.748424	0.617436	1.012847
SPA108_1	SPA108	IDC	7	Spatial Transcriptomics	0.000000	0.627370	0.997941	0.194757	0.639139	0.153580	0.822855	2.227798	0.651775	0.440042	5.086948	2.681149	12.451811			0.000000	1.478635	0.398732	0.810646	1.562766	0.545865	1.385010
SPA108_10	SPA108	IDC	8	Spatial Transcriptomics	0.146670	0.136215	1.170254	0.000000	0.433774	0.000000	0.398278	2.227798	0.651775	0.440042	5.086948	2.681149	12.878509			-0.562676	-0.520486	-1.213007	0.000000	-0.642213	0.000000	0.402774
SPA108_11	SPA108	IDC	9	Spatial Transcriptomics	0.000000	0.249118	1.099826	0.164895	0.779491	0.000000	0.426701	2.227798	0.651775	0.440042	5.086948	2.681149	13.164052			0.000000	0.049415	0.426687	-0.389723	0.082997	0.000000	-0.204033
SPA108_12	SPA108	IDC	19	Spatial Transcriptomics	0.073087	0.126464	1.181010	0.000000	0.314853	0.000000	0.199483	2.227798	0.651775	0.440042	5.086948	2.681149	13.463614			0.186497	-0.018712	0.014237	0.000000	0.160949	0.000000	-0.042727
SPA108_2	SPA108	IDC	17	Spatial Transcriptomics	0.246367	0.241444	1.373226	0.223302	0.821844	0.058477	1.139839	2.227798	0.651775	0.440042	5.086948	2.681149	13.874889			-0.145497	-0.270038	-0.035398	0.205998	0.103009	0.187628	-0.900826
SPA108_3	SPA108	IDC	18	Spatial Transcriptomics	0.060555	0.181738	1.110105	0.150667	0.444307	0.132342	0.572048	2.227798	0.651775	0.440042	5.086948	2.681149	13.560005			0.145170	-0.192401	0.053038	0.302377	0.376639	0.348643	-0.386748
SPA108_4	SPA108	IDC	5	Spatial Transcriptomics	0.696823	0.459144	1.774734	0.000000	0.227979	0.000000	0.691937	2.227798	0.651775	0.440042	5.086948	2.681149	12.500729			-3.992227	0.803560	-0.652947	0.000000	1.404304	0.000000	1.022892
SPA108_6	SPA108	IDC	9	Spatial Transcriptomics	0.000000	0.125455	1.088356	0.000000	0.419543	0.114963	0.370659	2.227798	0.651775	0.440042	5.086948	2.681149	13.321793			0.000000	0.166343	0.223933	0.000000	-0.204685	0.634893	0.209514
SPA108_7	SPA108	IDC	9	Spatial Transcriptomics	0.116183	0.000000	1.674125	0.455581	0.387137	0.000000	0.641811	2.227798	0.651775	0.440042	5.086948	2.681149	12.762693			0.336118	0.000000	-0.734417	-0.270409	-0.369830	0.000000	-0.319621
SPA108_8	SPA108	IDC	18	Spatial Transcriptomics	0.060760	0.282967	1.405330	0.150859	0.483517	0.051685	0.623281	2.227798	0.651775	0.440042	5.086948	2.681149	13.580554			0.124129	0.356334	0.531240	-0.365737	-0.548277	-0.158486	0.093360
SPA108_9	SPA108	IDC	6	Spatial Transcriptomics	0.000000	0.000000	1.818106	0.236236	0.184440	0.000000	0.712504	2.227798	0.651775	0.440042	5.086948	2.681149	12.822601			0.000000	0.000000	0.533047	-0.173818	0.789057	0.000000	-0.689838
SPA109_0	SPA109	IDC	8	Spatial Transcriptomics	0.140788	0.000000	1.555904	0.175985	0.847602	0.000000	0.432746	2.378420	0.836840	0.109959	5.300463	2.773232	12.633459			0.581633	0.000000	-1.847331	0.727041	1.779195	0.000000	0.779610
SPA109_1	SPA109	IDC	12	Spatial Transcriptomics	0.181279	0.084995	1.461013	0.335050	0.702406	0.000000	0.487252	2.378420	0.836840	0.109959	5.300463	2.773232	13.059852			-0.597498	0.145382	0.698763	-0.847107	1.043730	0.000000	0.163485
SPA109_10	SPA109	IDC	8	Spatial Transcriptomics	0.146226	0.000000	1.092545	0.000000	0.740500	0.153231	0.000000	2.378420	0.836840	0.109959	5.300463	2.773232	12.543462			-0.496530	0.000000	0.593943	0.000000	0.502943	0.544919	0.000000
SPA109_11	SPA109	IDC	6	Spatial Transcriptomics	0.432605	0.000000	0.431086	0.000000	0.000000	0.196269	0.000000	2.378420	0.836840	0.109959	5.300463	2.773232	12.533104			-3.183100	0.000000	-0.725195	0.000000	0.000000	0.710261	0.000000
SPA109_12	SPA109	IDC	5	Spatial Transcriptomics	0.211839	0.392717	0.919134	0.514178	0.211839	0.000000	0.410843	2.378420	0.836840	0.109959	5.300463	2.773232	12.855918			-1.753423	1.847854	-0.061802	3.027459	-1.753423	0.000000	-0.817438
SPA109_2	SPA109	IDC	26	Spatial Transcriptomics	0.089849	0.091693	1.363899	0.158264	0.551114	0.000000	0.130909	2.378420	0.836840	0.109959	5.300463	2.773232	13.893742			-0.057371	-0.085806	0.141929	0.011181	0.602648	0.000000	0.100529
SPA109_3	SPA109	IDC	14	Spatial Transcriptomics	0.163032	0.252868	1.311205	0.100094	0.516659	0.000000	0.510166	2.378420	0.836840	0.109959	5.300463	2.773232	13.312761			0.520859	-0.058030	-0.609834	-0.196581	-0.106519	0.000000	-0.140405
SPA109_4	SPA109	IDC	12	Spatial Transcriptomics	0.187087	0.184445	1.380815	0.000000	0.380450	0.000000	0.278088	2.378420	0.836840	0.109959	5.300463	2.773232	12.966890			-0.200551	0.282434	0.381800	0.000000	0.273101	0.000000	-0.070475
SPA109_5	SPA109	IDC	21	Spatial Transcriptomics	0.198611	0.257234	1.588662	0.253297	0.554480	0.109369	0.391200	2.378420	0.836840	0.109959	5.300463	2.773232	13.609997			0.010609	0.426220	-0.086379	-0.128795	0.421734	-0.044951	-0.129742
SPA109_6	SPA109	IDC	14	Spatial Transcriptomics	0.232077	0.168155	1.227266	0.370658	0.498405	0.000000	0.157472	2.378420	0.836840	0.109959	5.300463	2.773232	13.942845			0.809897	-0.418023	0.070942	0.645621	0.339321	0.000000	-0.260549
SPA109_7	SPA109	IDC	5	Spatial Transcriptomics	0.261616	0.229800	1.854055	0.284899	0.220899	0.000000	0.229800	2.378420	0.836840	0.109959	5.300463	2.773232	12.325565			-1.013567	0.647505	0.238149	-1.826425	1.585064	0.000000	0.647505
SPA109_8	SPA109	IDC	5	Spatial Transcriptomics	0.000000	0.185803	1.404062	0.269804	0.900461	0.215843	0.842909	2.378420	0.836840	0.109959	5.300463	2.773232	13.438687			0.000000	0.652039	0.521451	-0.296615	-0.764364	-0.237292	0.036597
SPA109_9	SPA109	IDC	8	Spatial Transcriptomics	0.000000	0.000000	1.364380	0.000000	0.439655	0.000000	0.149015	2.378420	0.836840	0.109959	5.300463	2.773232	12.852948			0.000000	0.000000	-0.612874	0.000000	0.469677	0.000000	0.588668
SPA110_0	SPA110	IDC	24	Spatial Transcriptomics	0.170261	0.252022	1.739609	0.095261	0.533246	0.043451	0.875863	2.493038	0.807012	0.206069	5.204382	2.644159	13.732460			-0.075830	-0.590186	-0.101987	-0.098152	-0.224409	0.015031	-0.419339
SPA110_1	SPA110	IDC	6	Spatial Transcriptomics	0.000000	0.000000	1.297145	0.217445	0.000000	0.000000	0.372514	2.493038	0.807012	0.206069	5.204382	2.644159	12.348427			0.000000	0.000000	-0.225057	0.687271	0.000000	0.000000	1.166042
SPA110_10	SPA110	IDC	4	Spatial Transcriptomics	0.208003	0.227140	1.959878	1.209262	0.793939	0.000000	0.715587	2.493038	0.807012	0.206069	5.204382	2.644159	13.163699			0.861377	0.942678	-1.156226	0.060244	-1.121843	0.000000	0.642688
SPA110_11	SPA110	IDC	12	Spatial Transcriptomics	0.085732	0.000000	1.210539	0.000000	0.367243	0.084246	0.275472	2.493038	0.807012	0.206069	5.204382	2.644159	13.080401			0.131400	0.000000	1.882112	0.000000	-0.932820	0.298561	-1.062109
SPA110_12	SPA110	IDC	6	Spatial Transcriptomics	0.000000	0.528447	1.377611	0.000000	0.858390	0.000000	1.034826	2.493038	0.807012	0.206069	5.204382	2.644159	12.524399			0.000000	-1.257535	1.642476	0.000000	-0.203704	0.000000	1.202587
SPA110_13	SPA110	IDC	12	Spatial Transcriptomics	0.000000	0.089507	1.509523	0.000000	0.188829	0.000000	0.389250	2.493038	0.807012	0.206069	5.204382	2.644159	12.953341			0.000000	-0.550038	0.126692	0.000000	-0.045941	0.000000	-0.083147
SPA110_14	SPA110	IDC	1	Spatial Transcriptomics	0.000000	0.000000	2.525590	0.000000	0.000000	0.000000	0.000000	2.493038	0.807012	0.206069	5.204382	2.644159	12.447767									
SPA110_15	SPA110	IDC	6	Spatial Transcriptomics	0.193112	0.193112	1.065728	0.000000	0.656438	0.000000	0.418980	2.493038	0.807012	0.206069	5.204382	2.644159	12.391494			0.674414	0.674414	1.597763	0.000000	-0.065933	0.000000	-0.598276
SPA110_2	SPA110	IDC	3	Spatial Transcriptomics	0.000000	0.358913	0.875517	0.000000	1.157597	0.000000	0.000000	2.493038	0.807012	0.206069	5.204382	2.644159	12.715937			0.000000	-1.787598	2.180797	0.000000	2.880331	0.000000	0.000000
SPA110_3	SPA110	IDC	10	Spatial Transcriptomics	0.116190	0.223305	1.349309	0.443930	0.231740	0.000000	0.358291	2.493038	0.807012	0.206069	5.204382	2.644159	12.738256			-0.778547	0.076580	-0.569635	0.430285	-0.264293	0.000000	1.418969
SPA110_4	SPA110	IDC	6	Spatial Transcriptomics	0.000000	0.000000	1.297496	0.242436	1.204447	0.000000	0.180435	2.493038	0.807012	0.206069	5.204382	2.644159	12.794306			0.000000	0.000000	2.521627	-2.076978	2.115290	0.000000	0.734124
SPA110_5	SPA110	IDC	23	Spatial Transcriptomics	0.000000	0.161378	1.030297	0.064406	0.164945	0.106781	0.370734	2.493038	0.807012	0.206069	5.204382	2.644159	14.047962			0.000000	-0.081726	0.532887	-0.557691	-0.157407	-0.256025	-0.281138
SPA110_6	SPA110	IDC	11	Spatial Transcriptomics	0.093172	0.305206	0.998204	0.126973	0.900539	0.000000	0.718153	2.493038	0.807012	0.206069	5.204382	2.644159	12.975748			0.317915	-0.991547	0.097342	0.228466	-0.230836	0.000000	-0.384790
SPA110_7	SPA110	IDC	11	Spatial Transcriptomics	0.207363	0.302945	1.519538	0.229612	0.496737	0.000000	0.585037	2.493038	0.807012	0.206069	5.204382	2.644159	12.927926			-0.108506	0.214577	-0.354766	-0.408876	-0.300604	0.000000	-0.842898
SPA110_8	SPA110	IDC	7	Spatial Transcriptomics	0.000000	0.135999	1.794999	0.000000	0.495291	0.000000	0.723494	2.493038	0.807012	0.206069	5.204382	2.644159	12.758385			0.000000	-1.150328	-0.920750	0.000000	-0.861412	0.000000	-0.635146
SPA110_9	SPA110	IDC	2	Spatial Transcriptomics	0.000000	0.000000	1.960017	0.000000	0.572989	0.000000	0.000000	2.493038	0.807012	0.206069	5.204382	2.644159	12.771776									
SPA111_0	SPA111	IDC	2	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.291940	0.000000	0.000000	2.718578	1.372918	11.372249	0.162845	0.628980							
SPA111_1	SPA111	IDC	5	Spatial Transcriptomics	0.000000	0.000000	0.820264	0.000000	0.267723	0.000000	0.000000	2.417604	0.514118	0.000000	3.039998	1.734049	12.163609	0.063101	0.566154	0.000000	0.000000	-0.695989	0.000000	0.644436	0.000000	0.000000
SPA111_2	SPA111	IDC	1	Spatial Transcriptomics	0.000000	0.000000	1.361442	0.000000	1.361442	0.000000	0.000000	1.830323	0.000000	0.000000	2.694450	1.012026	10.825184	0.351082	0.827899							
SPA111_3	SPA111	IDC	10	Spatial Transcriptomics	0.423848	0.000000	0.124817	0.000000	0.691389	0.109269	0.000000	2.241246	1.699892	0.000000	3.812694	2.040916	13.431102			-0.152889	0.000000	0.087656	0.000000	0.271196	-0.358646	0.000000
SPA111_4	SPA111	IDC	8	Spatial Transcriptomics	0.483883	0.000000	0.318934	0.000000	0.358617	0.000000	0.000000	2.241246	1.699892	0.000000	3.812694	2.040916	12.637430			-1.400828	0.000000	-0.782689	0.000000	-0.336439	0.000000	0.000000
SPA112_0	SPA112	IDC	4	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.280962	1.830701	0.000000	4.140755	2.777334	12.003657	0.162006	0.727902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SPA112_1	SPA112	IDC	5	Spatial Transcriptomics	0.000000	0.253950	0.250923	0.000000	1.034310	0.000000	0.000000	0.633853	0.522653	0.000000	3.780971	2.148146	12.256257	0.164695	0.617565	0.000000	0.048096	0.693142	0.000000	-0.437970	0.000000	0.000000
SPA112_2	SPA112	IDC	16	Spatial Transcriptomics	0.337445	0.064183	0.070742	0.094201	0.721647	0.075361	0.000000	3.934133	2.942301	0.153506	4.346763	2.580686	13.662808	0.083846	0.705370	0.413944	0.104217	0.121948	-0.685875	-1.324070	-0.548700	0.000000
SPA113_0	SPA113	IDC	4	Spatial Transcriptomics	0.000000	0.281314	1.268868	0.302493	0.818882	0.000000	0.000000	2.414943	1.431905	0.000000	5.437487	2.525802	11.751745	0.128187	0.716679	0.000000	-0.547539	0.024694	0.503384	0.495157	0.000000	0.000000
SPA113_1	SPA113	IDC	4	Spatial Transcriptomics	0.226810	0.000000	1.736862	0.644482	0.539077	0.000000	0.293612	3.642722	1.537424	0.221517	5.711129	3.180880	11.966501	0.152701	0.693699	-1.094387	0.000000	-0.280114	0.367578	0.761619	0.000000	1.118532
SPA113_2	SPA113	IDC	11	Spatial Transcriptomics	0.091079	0.089652	1.421835	0.117319	0.465297	0.000000	0.109539	3.211383	1.502744	0.066124	5.394493	3.149714	13.088685			-0.599213	0.361417	-0.458833	0.130517	0.770079	0.000000	0.441588
SPA113_3	SPA113	IDC	17	Spatial Transcriptomics	0.242602	0.000000	0.753579	0.077557	0.586883	0.000000	0.195366	3.211383	1.502744	0.066124	5.394493	3.149714	13.419983			0.425169	0.000000	0.408841	-0.206406	0.582628	0.000000	-0.281151
SPA113_4	SPA113	IDC	14	Spatial Transcriptomics	0.164456	0.000000	1.429184	0.292343	0.470514	0.000000	0.241896	3.211383	1.502744	0.066124	5.394493	3.149714	13.104894			0.438057	0.000000	0.678665	-1.054625	-0.371411	0.000000	0.313719
SPA113_6	SPA113	IDC	4	Spatial Transcriptomics	0.000000	0.512305	1.360744	0.000000	1.033709	0.000000	0.000000	3.211383	1.502744	0.066124	5.394493	3.149714	12.374029			0.000000	1.750024	-1.291053	0.000000	0.104599	0.000000	0.000000
SPA113_7	SPA113	IDC	5	Spatial Transcriptomics	0.186812	0.000000	0.814561	0.246208	0.417661	0.000000	0.362667	3.211383	1.502744	0.066124	5.394493	3.149714	12.925923			0.128941	0.000000	-1.099170	0.032797	0.497648	0.000000	0.418021
SPA114_0	SPA114	IDC	3	Spatial Transcriptomics	1.263419	0.000000	1.916283	0.000000	0.745943	0.000000	0.000000	4.337940	1.113241	0.000000	5.801136	3.336802	11.402698	0.118612	0.656719	0.669747	0.000000	-0.395875	0.000000	1.151488	0.000000	0.000000
SPA114_1	SPA114	IDC	4	Spatial Transcriptomics	0.459283	0.000000	1.045404	0.000000	1.103043	0.225668	0.225668	4.291768	2.569452	0.000000	5.930804	3.424861	11.542606	0.080835	0.434177	-0.001597	0.000000	1.164642	0.000000	1.079770	0.484171	0.484171
SPA114_2	SPA114	IDC	5	Spatial Transcriptomics	0.186796	0.000000	0.638443	0.509167	0.893081	0.000000	0.000000	4.280380	2.814185	0.191065	5.705629	3.308676	12.257170	0.115084	0.656668	0.033770	0.000000	-0.494668	1.142411	-0.377279	0.000000	0.000000
SPA114_3	SPA114	IDC	1	Spatial Transcriptomics	0.000000	0.981126	0.000000	0.000000	1.119014	0.000000	0.000000	3.716814	2.999580	0.000000	5.944375	2.637536	11.551540	0.054573	0.521751							
SPA114_4	SPA114	IDC	2	Spatial Transcriptomics	0.544055	0.000000	0.613152	0.680068	0.000000	0.000000	0.000000	3.340451	3.432718	0.230981	6.031989	2.578032	11.776558	0.043185	0.454176							
SPA114_6	SPA114	IDC	1	Spatial Transcriptomics	0.000000	0.000000	1.299629	1.624537	1.161301	0.000000	0.000000	2.076181	0.680126	0.000000	4.957283	3.369734	11.009423	0.411096	0.841783							
SPA115_0	SPA115	IDC	2	Spatial Transcriptomics	0.507744	0.000000	0.715141	0.000000	0.000000	0.000000	0.507744	3.359854	3.127380	0.296867	5.623401	2.304830	11.261003	0.094393	0.470300							
SPA115_1	SPA115	IDC	2	Spatial Transcriptomics	0.000000	0.000000	1.127486	0.000000	0.000000	0.000000	0.548376	2.278517	3.038793	0.000000	5.907850	2.567894	11.459641	0.098506	0.512194							
SPA115_2	SPA115	IDC	28	Spatial Transcriptomics	0.227405	0.148642	0.904651	0.240401	0.754669	0.000000	0.040882	2.566413	1.973376	0.000000	5.682275	2.825970	13.889524			0.178938	0.280831	0.098274	-0.113807	0.485954	0.000000	0.021084
SPA115_3	SPA115	IDC	4	Spatial Transcriptomics	0.000000	0.277546	1.053092	0.354750	1.115268	0.000000	0.318372	2.566413	1.973376	0.000000	5.682275	2.825970	11.953610			0.000000	0.506789	-0.988321	-0.283146	-0.124883	0.000000	-0.254110
SPA115_4	SPA115	IDC	1	Spatial Transcriptomics	0.000000	0.000000	0.978904	1.223630	0.000000	0.000000	0.000000	2.566413	1.973376	0.000000	5.682275	2.825970	11.700807									
SPA115_5	SPA115	IDC	2	Spatial Transcriptomics	0.446607	0.000000	1.045125	0.000000	1.494398	0.000000	0.000000	2.566413	1.973376	0.000000	5.682275	2.825970	11.786861									
SPA116_0	SPA116	IDC	22	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.358306	0.570713	0.000000	3.554584	0.716528	13.620479			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SPA116_1	SPA116	IDC	7	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.248534	0.195223	0.198827	0.000000	0.358306	0.570713	0.000000	3.554584	0.716528	12.993896			0.000000	0.000000	0.000000	-0.422013	-0.006597	-0.337611	0.000000
SPA116_2	SPA116	IDC	6	Spatial Transcriptomics	0.239301	0.000000	0.000000	0.340727	0.479511	0.000000	0.000000	0.358306	0.570713	0.000000	3.554584	0.716528	12.264667			1.000932	0.000000	0.000000	-0.333890	-0.515453	0.000000	0.000000
SPA116_3	SPA116	IDC	4	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.488021	0.000000	0.000000	0.000000	0.358306	0.570713	0.000000	3.554584	0.716528	12.259353			0.000000	0.000000	0.000000	-121.497730	0.000000	0.000000	0.000000
SPA117_0	SPA117	IDC	12	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.240396	0.000000	0.000000	0.531030	0.462145	0.000000	3.257265	0.545058	13.237935	0.059105	0.476357	0.000000	0.000000	0.000000	0.000000	0.309669	0.000000	0.000000
SPA117_2	SPA117	IDC	3	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.000000	0.458421	0.000000	0.988325	0.438800	0.000000	2.883496	0.570206	11.052714	0.106971	0.567878	0.000000	0.000000	0.000000	0.000000	0.000000	-4.144336	0.000000
SPA117_3	SPA117	IDC	2	Spatial Transcriptomics	0.000000	0.000000	0.000000	1.915374	0.000000	0.000000	0.000000	0.452686	1.211483	0.381336	3.452025	0.749487	11.526197	0.090104	0.515552							
SPA118_0	SPA118	IDC	1	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.429806	0.742475	0.000000	5.964139	1.462285	11.477138	0.409291	0.829166							
SPA118_3	SPA118	IDC	2	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.437544	1.830484	0.000000	5.625650	0.990049	13.099743									
SPA119_0	SPA119	IDC	1	Spatial Transcriptomics	0.000000	1.154544	6.081832	2.886359	0.000000	0.000000	0.000000	1.780335	0.338913	0.319305	3.842144	3.162739	12.581303	0.106470	0.568273							
SPA119_1	SPA119	IDC	17	Spatial Transcriptomics	0.263535	0.587047	6.445532	0.757715	0.694280	0.000000	0.606691	2.759645	0.988165	0.638412	3.697749	3.339848	13.291200	0.072919	0.628817	-0.072497	-0.477978	0.169968	-0.799924	0.419003	0.000000	-0.279260
SPA119_2	SPA119	IDC	8	Spatial Transcriptomics	0.000000	0.000000	7.814475	0.581026	0.188298	0.000000	0.000000	1.580032	0.000000	0.000000	2.610436	1.899990	12.696645	0.310346	0.903917	0.000000	0.000000	-0.070752	-0.226258	-1.860562	0.000000	0.000000
SPA119_3	SPA119	IDC	1	Spatial Transcriptomics	0.000000	0.000000	7.347448	0.000000	1.505267	0.000000	0.000000	0.403140	1.182261	0.000000	2.522641	2.000598	11.035228	0.150915	0.688041							
SPA119_4	SPA119	IDC	21	Spatial Transcriptomics	0.000000	0.060513	6.825155	0.422079	0.322268	0.000000	0.141260	1.625180	0.791386	0.151648	3.404875	1.971064	13.751888	0.236969	0.864817	0.000000	0.103012	0.598688	-0.916615	-0.439875	0.000000	-0.238333
SPA119_5	SPA119	IDC	2	Spatial Transcriptomics	0.000000	0.000000	8.762581	0.762495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.632595	1.776445	11.427199	0.494328	0.903590							
SPA119_6	SPA119	IDC	1	Spatial Transcriptomics	0.000000	0.000000	8.862282	1.702480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.998806	2.422930	10.801064	0.481816	0.867487							
SPA119_7	SPA119	IDC	1	Spatial Transcriptomics	0.000000	0.000000	7.106257	0.000000	0.000000	0.000000	0.000000	0.654806	0.000000	0.000000	2.299687	1.194587	10.499215	0.525917	0.906108							
SPA120_1	SPA120	IDC	3	Spatial Transcriptomics	0.000000	0.000000	6.506841	1.493944	0.365425	0.000000	0.398385	3.532171	1.846775	0.000000	3.707289	4.282310	11.890564	0.088668	0.623041	0.000000	0.000000	-4.748536	7.662638	2.415876	0.000000	2.043370
SPA120_2	SPA120	IDC	26	Spatial Transcriptomics	0.490272	0.294816	6.863162	1.203470	1.085611	0.119091	0.956115	3.560265	1.134145	0.187507	4.373477	3.990543	13.866053			-0.317621	0.089034	-0.320373	-1.077563	-0.069553	-0.290890	0.156615
SPA120_3	SPA120	IDC	5	Spatial Transcriptomics	0.267402	0.000000	7.046786	1.344538	0.000000	0.000000	0.000000	3.560265	1.134145	0.187507	4.373477	3.990543	12.366238			1.066261	0.000000	3.033220	2.277263	0.000000	0.000000	0.000000
SPA120_5	SPA120	IDC	4	Spatial Transcriptomics	0.000000	0.000000	6.349021	0.000000	0.000000	0.000000	0.358430	1.586041	0.000000	0.000000	3.308559	2.566072	11.732583	0.197264	0.642745	0.000000	0.000000	0.092090	0.000000	0.000000	0.000000	0.601340
SPA120_6	SPA120	IDC	6	Spatial Transcriptomics	0.236942	0.000000	8.224185	0.807727	0.644680	0.197599	0.211606	1.602743	0.219874	0.000000	3.009282	1.891395	12.748208	0.538480	0.936390	0.933463	0.000000	-0.199146	-1.947208	-1.479467	-1.881441	0.747691
SPA120_7	SPA120	IDC	2	Spatial Transcriptomics	0.000000	0.000000	8.667055	0.755484	0.574283	0.000000	1.178670	1.515876	1.153188	0.315184	3.197374	2.102332	11.436600	0.638898	0.931488							
SPA120_8	SPA120	IDC	22	Spatial Transcriptomics	0.000000	0.106739	6.884608	0.413472	0.463611	0.095870	0.576186	2.384533	0.766387	0.000000	3.731946	2.714697	13.609305	0.098071	0.772054	0.000000	0.382182	-0.204057	-0.435035	-0.434836	0.197154	0.171795
SPA120_9	SPA120	IDC	1	Spatial Transcriptomics	0.000000	0.000000	5.826524	0.000000	0.000000	0.000000	0.000000	3.134821	0.000000	0.000000	2.638168	1.848956	11.451082	0.149295	0.735744							
SPA121_0	SPA121	IDC	5	Spatial Transcriptomics	0.233454	0.000000	7.300592	1.282270	0.234798	0.000000	1.234568	3.337353	1.008823	0.000000	4.076816	3.274464	12.293099	0.094549	0.702605	0.189283	0.000000	-1.431898	-3.518699	1.563102	0.000000	0.799461
SPA121_1	SPA121	IDC	21	Spatial Transcriptomics	0.096137	0.095194	7.190451	1.279249	0.645183	0.048727	0.694372	2.805139	0.462487	0.156681	3.999562	3.397064	13.734367			-0.152806	-0.179173	-1.237285	-1.516320	-0.200209	-0.152584	-1.399909
SPA121_2	SPA121	IDC	9	Spatial Transcriptomics	0.414891	0.136450	7.185101	1.047235	0.297424	0.148205	0.558479	2.805139	0.462487	0.156681	3.999562	3.397064	13.025643			0.056111	0.280999	0.197164	1.964950	-0.002925	0.140963	1.059791
SPA121_3	SPA121	IDC	4	Spatial Transcriptomics	0.609728	0.593263	7.412019	0.741579	1.320593	0.000000	1.558383	2.805139	0.462487	0.156681	3.999562	3.397064	11.646451			-37.921775	-28.710876	-75.389896	-35.888596	6.970052	0.000000	-23.060919
SPA121_4	SPA121	IDC	4	Spatial Transcriptomics	0.000000	0.000000	7.357581	0.000000	0.352337	0.000000	0.000000	2.116671	0.336373	0.355048	2.932660	1.512454	11.699364	0.177166	0.679314	0.000000	0.000000	-0.939423	0.000000	0.577082	0.000000	0.000000
SPA121_5	SPA121	IDC	6	Spatial Transcriptomics	0.189008	0.000000	8.414529	0.824045	0.000000	0.189008	0.189008	1.234090	0.463707	0.000000	2.523727	1.826335	12.624411	0.357149	0.882292	0.701487	0.000000	2.913069	-0.588232	0.000000	0.701487	0.701487
SPA121_6	SPA121	IDC	2	Spatial Transcriptomics	0.000000	0.000000	8.290496	0.758241	0.606593	0.000000	0.000000	1.849611	0.343175	0.000000	3.172128	2.201105	11.328077	0.609409	0.927411							
SPA121_7	SPA121	IDC	17	Spatial Transcriptomics	0.214533	0.000000	6.669510	0.635649	0.534120	0.000000	0.663854	2.505653	0.000000	0.186867	3.521231	2.734805	13.516162			0.463991	0.000000	0.053073	0.324573	0.415268	0.000000	-0.292063
SPA121_8	SPA121	IDC	8	Spatial Transcriptomics	0.000000	0.000000	7.531916	0.444966	0.172569	0.000000	0.700312	2.505653	0.000000	0.186867	3.521231	2.734805	12.559700			0.000000	0.000000	-1.433743	-0.108146	-1.564695	0.000000	0.849650
SPA121_9	SPA121	IDC	1	Spatial Transcriptomics	0.000000	0.000000	5.896207	0.000000	0.000000	0.000000	0.000000	1.880594	0.000000	0.000000	3.571143	1.189393	11.637839	0.157999	0.696047							
