instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction
SPA119_2	SPA119	IDC	8	Spatial Transcriptomics	-0.799156	-0.550012	2.804909	0.327881	-0.653133	-0.421825	-0.62463	-0.418575	-1.274969	-0.659962	-0.889476	-0.333318
SPA119_3	SPA119	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	2.585941	-0.774865	2.344363	-0.421825	-0.62463	-1.311671	-0.510616	-0.659962	-0.943977	-0.261875
SPA119_4	SPA119	IDC	21	Spatial Transcriptomics	-0.799156	-0.380064	2.341061	0.026211	-0.348209	-0.421825	-0.315212	-0.384314	-0.763323	-0.249499	-0.396305	-0.282847
SPA119_5	SPA119	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	3.249433	0.672297	-1.081709	-0.421825	-0.62463	-1.617598	-1.274969	-0.659962	-0.87572	-0.421049
SPA119_6	SPA119	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	3.296179	2.456321	-1.081709	-0.421825	-0.62463	-1.617598	-1.274969	-0.659962	-0.648384	0.038029
SPA119_7	SPA119	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	2.472857	-0.774865	-1.081709	-0.421825	-0.62463	-1.120692	-1.274969	-0.659962	-1.082382	-0.834234
SPA120_1	SPA120	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	2.191818	2.060535	-0.249982	-0.421825	0.247998	1.062826	-0.080996	-0.659962	-0.208572	1.358399
SPA120_2	SPA120	IDC	26	Spatial Transcriptomics	0.427613	0.277963	2.358881	1.509236	1.389202	-0.050491	1.469657	1.084145	-0.541724	-0.15244	0.204983	1.151212
SPA120_3	SPA120	IDC	5	Spatial Transcriptomics	-0.130057	-0.550012	2.444974	1.776973	-1.081709	-0.421825	-0.62463	1.084145	-0.541724	-0.15244	0.204983	1.151212
SPA120_5	SPA120	IDC	4	Spatial Transcriptomics	-0.799156	-0.550012	2.117824	-0.774865	-1.081709	-0.421825	0.16048	-0.414015	-1.274969	-0.659962	-0.456096	0.139676
SPA120_6	SPA120	IDC	6	Spatial Transcriptomics	-0.206275	-0.550012	2.997004	0.758144	0.385619	0.194303	-0.161125	-0.40134	-1.132816	-0.659962	-0.64188	-0.339421
SPA120_7	SPA120	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	3.204645	0.65899	0.225391	-0.421825	1.957145	-0.46726	-0.529412	0.193141	-0.525117	-0.189632
SPA120_8	SPA120	IDC	22	Spatial Transcriptomics	-0.799156	-0.250241	2.368936	0.009876	-0.026505	-0.122895	0.637456	0.191929	-0.779486	-0.659962	-0.193266	0.245217
SPA120_9	SPA120	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.872848	-0.774865	-1.081709	-0.421825	-0.62463	0.761293	-1.274969	-0.659962	-0.87226	-0.369558
SPA121_0	SPA121	IDC	5	Spatial Transcriptomics	-0.215003	-0.550012	2.563972	1.658792	-0.547296	-0.421825	2.079585	0.914986	-0.622747	-0.659962	0.020822	0.642715
SPA121_1	SPA121	IDC	21	Spatial Transcriptomics	-0.5586	-0.282665	2.512332	1.653059	0.386763	-0.269891	0.896332	0.51111	-0.975963	-0.235876	-0.027135	0.729774
SPA121_2	SPA121	IDC	9	Spatial Transcriptomics	0.238993	-0.1668	2.509824	1.212713	-0.404756	0.040289	0.59867	0.51111	-0.975963	-0.235876	-0.027135	0.729774
SPA121_3	SPA121	IDC	4	Spatial Transcriptomics	0.726518	1.116134	2.616216	0.632599	1.924035	-0.421825	2.788873	0.51111	-0.975963	-0.235876	-0.027135	0.729774
SPA121_4	SPA121	IDC	4	Spatial Transcriptomics	-0.799156	-0.550012	2.590692	-0.774865	-0.279771	-0.421825	-0.62463	-0.011341	-1.057498	0.30104	-0.689446	-0.608512
SPA121_5	SPA121	IDC	6	Spatial Transcriptomics	-0.326216	-0.550012	3.086247	0.789114	-1.081709	0.167515	-0.210624	-0.681097	-0.975174	-0.659962	-0.943303	-0.385621
SPA121_6	SPA121	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	3.028094	0.664223	0.29893	-0.421825	-0.62463	-0.214002	-1.0531	-0.659962	-0.540789	-0.119492
SPA121_7	SPA121	IDC	17	Spatial Transcriptomics	-0.262347	-0.550012	2.268086	0.431552	0.133978	-0.421825	0.829485	0.283842	-1.274969	-0.154172	-0.324073	0.259495
SPA121_8	SPA121	IDC	8	Spatial Transcriptomics	-0.799156	-0.550012	2.67243	0.069649	-0.688933	-0.421825	0.909343	0.283842	-1.274969	-0.154172	-0.324073	0.259495
SPA121_9	SPA121	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.90552	-0.774865	-1.081709	-0.421825	-0.62463	-0.19049	-1.274969	-0.659962	-0.293089	-0.837922
SPA122_0	SPA122	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	1.071194	-0.774865	-1.081709	-0.421825	-0.62463	-0.576646	-0.693125	-0.659962	-1.333643	-0.698355
SPA122_1	SPA122	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	2.104546	-0.774865	-1.081709	-0.421825	-0.62463	0.033059	-0.975581	0.41814	-1.348415	-0.097987
SPA122_2	SPA122	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.576787	2.857691	-1.081709	-0.421825	-0.62463	0.122796	-0.557739	-0.659962	-1.027213	-0.153028
SPA122_3	SPA122	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.547435	-0.774865	-1.081709	-0.421825	-0.62463	0.37309	-1.274969	1.619311	-0.900019	-0.288411
SPA122_4	SPA122	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.373599	-0.774865	2.469387	-0.421825	-0.62463	-1.617598	-1.274969	-0.659962	-1.528911	-1.261941
SPA122_5	SPA122	IDC	2	Spatial Transcriptomics	0.973452	-0.550012	2.500645	0.767785	2.168269	-0.421825	-0.62463	0.864699	-0.861059	-0.659962	-0.644302	-0.906239
SPA123_0	SPA123	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	1.241432	0.334125	0.183248	-0.421825	-0.62463	-0.672216	-1.274969	-0.659962	-1.012612	-0.56767
SPA123_1	SPA123	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	2.131716	5.005393	-1.081709	-0.421825	-0.62463	0.115729	0.681749	0.145322	1.026796	-0.155948
SPA123_2	SPA123	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	2.196323	0.745238	0.534231	-0.421825	0.77886	0.748691	-1.274969	-0.659962	0.482467	0.394336
SPA124_0	SPA124	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	1.094954	-0.774865	0.451977	-0.421825	-0.62463	0.221645	-1.274969	-0.659962	-0.813309	-0.415183
SPA125_0	SPA125	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.119513	2.035907	-1.081709	-0.421825	-0.62463	-0.595712	0.814309	0.323671	0.724126	0.667014
SPA125_1	SPA125	IDC	2	Spatial Transcriptomics	-0.799156	2.471917	1.766507	-0.774865	0.13441	-0.421825	0.697033	-0.221007	0.843476	1.574196	0.734205	0.864685
SPA125_10	SPA125	IDC	7	Spatial Transcriptomics	-0.799156	1.625693	1.397273	0.758815	-0.75695	-0.421825	2.149538	-0.531015	0.647838	0.648313	0.745147	0.947791
SPA125_11	SPA125	IDC	5	Spatial Transcriptomics	-0.799156	-0.550012	1.241687	-0.774865	-1.081709	0.300255	0.405879	-0.531015	0.647838	0.648313	0.745147	0.947791
SPA125_12	SPA125	IDC	4	Spatial Transcriptomics	-0.193726	-0.550012	1.578822	-0.010685	0.063397	0.376426	1.556869	-0.531015	0.647838	0.648313	0.745147	0.947791
SPA125_13	SPA125	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	0.36785	-0.774865	-1.081709	-0.421825	-0.62463	-0.222419	0.714877	1.834011	0.859602	0.886223
SPA125_14	SPA125	IDC	2	Spatial Transcriptomics	-0.799156	0.822708	0.864047	0.38473	0.030788	-0.421825	0.573167	-0.80571	0.822602	0.153155	0.967513	0.914675
SPA125_15	SPA125	IDC	3	Spatial Transcriptomics	0.160496	-0.550012	1.491989	-0.774865	0.495773	-0.421825	0.792752	-0.461985	1.508439	0.267318	1.182856	0.620624
SPA125_16	SPA125	IDC	7	Spatial Transcriptomics	0.728938	0.763809	1.308658	-0.062572	-0.41772	0.052752	2.165403	-0.349672	0.863749	1.363603	0.951354	0.693575
SPA125_17	SPA125	IDC	5	Spatial Transcriptomics	-0.799156	-0.550012	1.580086	0.299976	-1.081709	-0.421825	1.411535	-0.170349	0.693356	0.107318	0.87445	0.76923
SPA125_18	SPA125	IDC	8	Spatial Transcriptomics	-0.112704	0.247876	1.291352	0.527164	0.534327	-0.005821	1.295774	-0.170349	0.693356	0.107318	0.87445	0.76923
SPA125_19	SPA125	IDC	7	Spatial Transcriptomics	-0.799156	-0.068695	1.309066	-0.027011	-0.376863	0.07354	0.846713	-0.170349	0.693356	0.107318	0.87445	0.76923
SPA125_2	SPA125	IDC	11	Spatial Transcriptomics	-0.540369	0.590731	1.763525	2.245241	0.996207	0.78628	2.524429	-0.36751	0.749131	0.893138	0.871577	1.007236
SPA125_3	SPA125	IDC	16	Spatial Transcriptomics	-0.799156	0.240416	1.202369	0.569353	-0.316804	-0.191368	1.520423	-0.36751	0.749131	0.893138	0.871577	1.007236
SPA125_4	SPA125	IDC	9	Spatial Transcriptomics	-0.493833	0.534073	1.110823	-0.18009	-0.796365	-0.030763	1.043011	-0.36751	0.749131	0.893138	0.871577	1.007236
SPA125_5	SPA125	IDC	12	Spatial Transcriptomics	-0.335192	0.209515	0.980878	0.51433	0.232695	-0.135015	0.765882	-0.36751	0.749131	0.893138	0.871577	1.007236
SPA125_6	SPA125	IDC	1	Spatial Transcriptomics	-0.799156	2.549809	1.266484	4.790168	-1.081709	3.019744	1.793039	-0.817645	0.54077	0.805425	0.656588	1.300433
SPA125_7	SPA125	IDC	8	Spatial Transcriptomics	-0.429623	0.266414	1.345604	-0.068188	-0.431324	-0.421825	2.703743	-0.531015	0.647838	0.648313	0.745147	0.947791
SPA125_8	SPA125	IDC	37	Spatial Transcriptomics	-0.279572	0.297633	1.33374	0.644492	-0.107389	-0.149926	1.55523	-0.531015	0.647838	0.648313	0.745147	0.947791
SPA125_9	SPA125	IDC	31	Spatial Transcriptomics	-0.799156	-0.149713	1.269459	0.141822	-0.094925	-0.197168	1.427006	-0.531015	0.647838	0.648313	0.745147	0.947791
SPA131_1	SPA131	IDC	3	Spatial Transcriptomics	0.83537	3.694691	2.186418	0.050698	1.667484	0.511897	-0.62463	2.825909	1.406438	0.017621	1.275045	1.565672
SPA131_2	SPA131	IDC	5	Spatial Transcriptomics	0.944221	2.772061	2.486998	0.140499	1.415261	0.09463	-0.261825	2.43704	1.39804	0.502951	1.347155	1.451578
SPA131_4	SPA131	IDC	1	Spatial Transcriptomics	-0.799156	2.906487	2.09456	-0.774865	2.034596	-0.421825	-0.62463	2.501416	0.529692	1.091148	0.869763	1.178901
SPA131_5	SPA131	IDC	7	Spatial Transcriptomics	0.044368	2.098065	1.834173	0.353674	0.520769	0.080967	-0.295735	1.744046	0.219137	0.179992	0.746068	0.594378
SPA131_6	SPA131	IDC	3	Spatial Transcriptomics	-0.04007	1.77724	2.008658	0.053632	1.660415	-0.421825	-0.62463	1.687556	0.570833	0.561239	1.00721	1.124742
SPA132_0	SPA132	IDC	4	Spatial Transcriptomics	0.826722	2.759325	1.879712	0.347157	2.256912	0.197283	1.812536	2.20531	0.876082	0.586533	1.221925	0.994869
SPA132_1	SPA132	IDC	5	Spatial Transcriptomics	0.875631	3.042003	1.683123	-0.286531	0.867872	0.88063	0.37274	2.023761	0.234422	1.360233	0.841504	1.104903
SPA132_2	SPA132	IDC	4	Spatial Transcriptomics	1.109225	2.816718	2.159455	1.102709	3.247816	-0.421825	2.274683	1.805418	0.187333	3.763721	0.871717	0.960089
SPA132_3	SPA132	IDC	13	Spatial Transcriptomics	0.868772	2.828797	1.645645	0.925953	2.01187	0.005064	0.432008	2.13675	0.672827	1.564103	1.158586	0.869159
SPA133_0	SPA133	IDC	2	Spatial Transcriptomics	0.72246	-0.550012	2.09155	0.667812	3.33475	-0.421825	-0.62463	2.193592	-0.020592	0.18959	0.30532	1.102487
SPA133_1	SPA133	IDC	2	Spatial Transcriptomics	0.339705	2.556662	1.169819	1.590308	2.355912	-0.421825	0.522983	2.204848	1.222779	2.578135	1.515433	0.710596
SPA133_2	SPA133	IDC	3	Spatial Transcriptomics	0.876867	1.20776	2.113853	0.86769	2.950138	-0.421825	0.791192	1.899938	0.397315	-0.073532	1.002703	0.977851
SPA133_3	SPA133	IDC	3	Spatial Transcriptomics	0.026182	0.368319	1.270675	0.000887	1.442731	-0.421825	-0.62463	1.322699	0.690662	0.439671	1.016381	1.263691
SPA133_4	SPA133	IDC	2	Spatial Transcriptomics	0.832265	1.281063	1.226853	-0.774865	-1.081709	-0.421825	-0.62463	0.701732	-0.739706	0.317421	0.201761	0.639837
SPA134_0	SPA134	IDC	3	Spatial Transcriptomics	0.896442	3.433798	1.590834	0.931356	1.980856	-0.421825	-0.62463	1.29104	1.3543	0.587876	1.077465	0.531077
SPA134_1	SPA134	IDC	4	Spatial Transcriptomics	-0.191306	1.995439	1.475768	1.823225	0.727976	2.063142	0.640148	1.281336	0.152553	0.287372	0.554563	0.888879
SPA134_2	SPA134	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	1.249653	1.937667	-1.081709	3.143266	1.879812	1.781856	0.567298	1.557512	0.696801	0.362066
SPA135_0	SPA135	IDC	3	Spatial Transcriptomics	-0.026438	3.708068	1.103638	-0.774865	1.258784	-0.421825	-0.62463	1.35294	0.939618	0.148968	1.298192	0.966456
SPA135_1	SPA135	IDC	1	Spatial Transcriptomics	3.925175	2.418758	0.771665	-0.774865	0.600776	-0.421825	-0.62463	1.849904	1.222719	-0.659962	1.310772	1.080887
SPA135_2	SPA135	IDC	1	Spatial Transcriptomics	1.540754	5.929682	1.256036	1.443655	3.175121	-0.421825	1.423698	0.698325	0.86947	0.608487	0.865847	0.526034
SPA135_3	SPA135	IDC	9	Spatial Transcriptomics	0.851629	1.881203	1.847258	0.146164	1.600464	0.42474	0.24949	1.701241	-0.089549	-0.198719	0.128187	0.868045
SPA135_4	SPA135	IDC	18	Spatial Transcriptomics	0.683372	2.266035	1.444042	0.72359	1.544982	0.033045	-0.090193	0.853706	-0.202425	0.333829	0.652324	0.813732
SPA135_5	SPA135	IDC	1	Spatial Transcriptomics	1.873834	2.450101	1.722008	1.759457	4.095508	-0.421825	1.715273	1.516323	-0.412005	2.267605	-0.19789	1.774763
SPA135_6	SPA135	IDC	4	Spatial Transcriptomics	-0.070404	1.122178	1.781326	-0.160101	1.572671	3.143961	-0.62463	1.401135	0.041493	0.221954	0.146986	1.062301
SPA135_8	SPA135	IDC	3	Spatial Transcriptomics	1.233836	0.822382	1.405444	1.326057	-0.219034	-0.421825	-0.62463	1.619703	-0.662305	1.960031	0.25448	0.995401
SPA136_0	SPA136	IDC	2	Spatial Transcriptomics	2.541497	2.222971	1.673088	2.434197	1.101026	-0.421825	-0.62463	1.376631	0.624567	0.446119	1.347162	0.594334
SPA137_0	SPA137	IDC	1	Spatial Transcriptomics	1.154053	1.642232	2.372798	1.40109	1.31907	-0.421825	2.795	1.891625	-0.318837	0.756294	1.393103	-0.027145
SPA137_1	SPA137	IDC	4	Spatial Transcriptomics	-0.252668	0.077445	1.491326	-0.244824	0.137697	0.259165	-0.146241	2.026158	0.644513	0.083228	1.438753	0.511434
SPA137_4	SPA137	IDC	7	Spatial Transcriptomics	2.232803	-0.194831	2.072317	-0.181532	1.74015	-0.027486	-0.045631	1.370368	0.436605	-0.018118	1.239307	0.379164
SPA138_0	SPA138	IDC	5	Spatial Transcriptomics	-0.254595	0.500756	2.298623	-0.290937	2.730462	0.733279	1.517805	1.793795	-0.349764	1.877323	0.837353	0.707769
SPA138_1	SPA138	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	2.460021	1.597825	3.157548	-0.421825	-0.62463	1.156459	-0.66498	2.820342	0.864464	0.405623
SPA138_2	SPA138	IDC	3	Spatial Transcriptomics	0.007918	1.359789	1.89015	3.24704	1.500253	-0.421825	0.840542	1.555503	-0.573082	2.191274	0.472616	0.743591
SPA139_0	SPA139	IDC	3	Spatial Transcriptomics	-0.059039	2.980818	2.474599	0.236574	1.578725	-0.421825	0.957105	2.095019	-0.199379	1.395274	0.745796	0.883309
SPA139_2	SPA139	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	1.983332	1.969607	0.261243	-0.421825	-0.62463	2.374178	-0.065015	-0.659962	0.784894	0.657814
SPA140_0	SPA140	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	2.167366	1.411441	-1.081709	-0.421825	-0.62463	2.246654	-0.32957	4.813413	0.998969	0.942358
SPA141_0	SPA141	IDC	1	Spatial Transcriptomics	2.324041	-0.550012	1.335307	-0.774865	2.074282	-0.421825	-0.62463	1.159289	-0.902336	-0.659962	0.421051	-0.280428
SPA142_0	SPA142	IDC	3	Spatial Transcriptomics	-0.070915	1.264507	2.530929	0.838437	3.029358	0.647589	0.113152	1.306516	-0.164174	-0.12356	0.984416	0.043254
SPA142_1	SPA142	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	2.10328	-0.774865	1.540462	-0.421825	-0.62463	1.466664	-0.008542	0.104062	0.695836	-0.343519
SPA142_2	SPA142	IDC	1	Spatial Transcriptomics	4.704892	-0.550012	0.42575	-0.774865	1.42157	-0.421825	-0.62463	0.184935	-0.477212	1.336723	0.33974	-0.542283
SPA143_0	SPA143	IDC	9	Spatial Transcriptomics	0.5515	1.381341	1.600047	1.996028	0.204078	0.032085	0.255102	0.524739	-0.866655	0.559992	-0.397683	0.027195
SPA144_0	SPA144	IDC	1	Spatial Transcriptomics	-0.799156	3.191182	1.484426	-0.774865	-1.081709	-0.421825	2.29327	-0.05411	-1.086807	0.814929	-0.033963	0.084522
SPA144_1	SPA144	IDC	11	Spatial Transcriptomics	1.59256	4.267881	1.195052	0.372693	1.146085	2.371918	3.259506	1.172792	-0.137716	0.233317	0.802907	0.967954
SPA144_2	SPA144	IDC	4	Spatial Transcriptomics	0.727176	0.532728	1.436265	2.194946	-0.444974	0.412642	1.262839	0.932772	-0.123152	0.70514	0.670388	0.859948
SPA145_0	SPA145	IDC	2	Spatial Transcriptomics	-0.799156	1.287601	1.54378	2.32975	0.407553	-0.421825	-0.62463	-0.895273	-0.704293	-0.659962	-0.742913	-0.58903
SPA145_1	SPA145	IDC	15	Spatial Transcriptomics	0.144777	1.425673	1.281169	1.303916	0.750796	1.034893	1.277464	0.032326	-0.175339	0.902113	-0.130735	0.047625
SPA146_0	SPA146	IDC	15	Spatial Transcriptomics	0.296772	1.490787	0.547397	0.561955	0.202774	0.268812	0.952635	-0.130323	-0.364357	0.322364	-0.100117	0.186122
SPA146_1	SPA146	IDC	10	Spatial Transcriptomics	-0.393691	0.260129	0.448203	1.278148	-0.445121	-0.003932	-0.070786	-0.925164	-1.274969	1.205844	-1.212891	-0.857756
SPA147_0	SPA147	IDC	11	Spatial Transcriptomics	-0.252393	1.824082	1.088174	-0.057393	0.742281	0.142402	1.005741	1.317055	-0.208503	1.259425	0.213673	0.006033
SPA147_1	SPA147	IDC	5	Spatial Transcriptomics	0.577649	1.010913	1.227316	1.189803	0.049557	-0.421825	-0.62463	-0.02397	-1.11182	0.90855	-0.836837	-0.816722
SPA147_2	SPA147	IDC	3	Spatial Transcriptomics	1.420001	0.691166	1.034299	-0.774865	1.057749	-0.421825	1.326663	0.893175	-1.274969	-0.659962	-0.624043	-0.61599
SPA147_3	SPA147	IDC	2	Spatial Transcriptomics	1.082712	1.56216	1.007812	-0.774865	0.69861	-0.421825	-0.62463	-0.874643	-1.274969	-0.659962	-1.096403	-0.962484
SPA148_1	SPA148	IDC	3	Spatial Transcriptomics	0.420824	-0.550012	0.423881	1.455285	1.057829	-0.421825	-0.62463	0.11362	-1.12834	0.89987	-0.900992	-0.940633
SPA148_2	SPA148	IDC	18	Spatial Transcriptomics	-0.306198	3.679264	0.610897	1.058628	1.611974	0.539167	1.631678	0.11362	-1.12834	0.89987	-0.900992	-0.940633
SPA148_3	SPA148	IDC	4	Spatial Transcriptomics	0.001054	1.418371	1.715813	-0.016168	-0.275039	-0.421825	-0.62463	0.11362	-1.12834	0.89987	-0.900992	-0.940633
SPA1_0	SPA1	IDC	5	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	0.12201	-0.421825	-0.62463	-0.770492	-1.071036	-0.659962	0.099741	-1.234522
SPA3_1	SPA3	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	-0.479526	2.115504	-1.081709	-0.421825	-0.62463	-0.958752	-1.274969	0.335851	0.03269	-0.540505
SPA3_2	SPA3	IDC	3	Spatial Transcriptomics	-0.799156	0.50573	-0.662286	1.22155	-0.17062	-0.421825	-0.62463	-0.921892	-1.03816	0.33145	0.387073	-0.527848
SPA54_0	SPA54	IDC	1	Spatial Transcriptomics	2.189039	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	-0.193211	1.001001	-0.659962	-0.853295	-0.780563
SPA54_1	SPA54	IDC	10	Spatial Transcriptomics	-0.193396	-0.550012	-0.803075	0.647576	0.504324	-0.421825	-0.37563	0.562931	1.187548	-0.283592	-0.827062	-0.908955
SPA54_10	SPA54	IDC	7	Spatial Transcriptomics	0.084085	0.014603	-0.773876	-0.774865	-0.678408	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_11	SPA54	IDC	15	Spatial Transcriptomics	-0.400883	-0.550012	-0.782384	-0.382979	-0.708598	-0.421825	-0.455365	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_12	SPA54	IDC	6	Spatial Transcriptomics	0.101784	0.498319	-0.858946	-0.774865	0.57914	-0.421825	-0.2089	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_13	SPA54	IDC	8	Spatial Transcriptomics	0.288259	-0.550012	-0.788815	-0.774865	-0.750134	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_14	SPA54	IDC	5	Spatial Transcriptomics	0.37632	0.070343	-0.858946	-0.250826	-0.536874	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_15	SPA54	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_16	SPA54	IDC	6	Spatial Transcriptomics	0.78183	-0.550012	-0.770002	-0.273343	1.447538	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_17	SPA54	IDC	7	Spatial Transcriptomics	0.03607	0.427734	-0.692628	-0.774865	0.534343	-0.421825	-0.237268	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_18	SPA54	IDC	7	Spatial Transcriptomics	0.962698	-0.550012	-0.701256	0.008712	-0.627925	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_2	SPA54	IDC	2	Spatial Transcriptomics	0.634589	-0.550012	-0.858946	0.70235	-1.081709	-0.421825	-0.62463	0.374773	0.435639	-0.659962	-1.344046	-0.913292
SPA54_3	SPA54	IDC	5	Spatial Transcriptomics	0.321511	0.032291	-0.761734	0.233579	1.014575	-0.421825	-0.170469	0.764345	-0.195065	-0.659962	-1.193158	-0.541698
SPA54_4	SPA54	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	-1.085022	-0.743481	-0.659962	-1.613608	-0.777998
SPA54_5	SPA54	IDC	18	Spatial Transcriptomics	1.100117	-0.379694	-0.713567	-0.348512	0.41249	-0.241463	-0.3664	0.270072	1.27082	-0.308642	-1.152694	-0.424119
SPA54_6	SPA54	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	0.300694	-0.421825	-0.62463	0.028147	1.362295	-0.659962	-0.62997	-1.264949
SPA54_7	SPA54	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.224061	-0.774865	-1.081709	-0.421825	-0.62463	0.385661	1.599917	-0.659962	-1.038658	-0.610008
SPA54_8	SPA54	IDC	36	Spatial Transcriptomics	0.075248	-0.09485	-0.817042	-0.706629	0.227729	-0.421825	-0.62463	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA54_9	SPA54	IDC	8	Spatial Transcriptomics	0.708885	-0.550012	-0.649998	-0.415194	-0.740073	-0.421825	-0.306301	0.184737	0.837071	-0.526298	-1.035245	-1.049287
SPA55_0	SPA55	IDC	18	Spatial Transcriptomics	0.208498	-0.550012	-0.787544	-0.409168	0.192416	-0.421825	-0.62463	0.038182	0.452286	-0.255332	-1.348056	-0.860394
SPA55_10	SPA55	IDC	15	Spatial Transcriptomics	0.941106	0.087943	-0.826395	-0.774865	-0.056683	-0.191293	-0.450971	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_11	SPA55	IDC	11	Spatial Transcriptomics	0.532308	-0.550012	-0.714197	-0.512522	0.169687	-0.421825	-0.10399	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_12	SPA55	IDC	14	Spatial Transcriptomics	0.709643	-0.080651	-0.814904	-0.601092	0.223197	-0.421825	-0.251891	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_13	SPA55	IDC	8	Spatial Transcriptomics	-0.045925	-0.143023	-0.798662	-0.453618	-0.117531	-0.421825	-0.342993	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_14	SPA55	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	0.378868	-0.421825	0.739262	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_15	SPA55	IDC	11	Spatial Transcriptomics	0.366291	0.622649	-0.80607	-0.045984	0.888383	-0.421825	-0.400152	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_16	SPA55	IDC	11	Spatial Transcriptomics	0.014801	-0.550012	-0.805763	-0.774865	0.168904	-0.421825	-0.389846	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_17	SPA55	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.350438	-0.774865	1.386844	-0.421825	1.751038	1.05457	1.08406	-0.186114	-1.20693	-0.669321
SPA55_2	SPA55	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.051106	-0.774865	1.725517	-0.421825	-0.62463	0.956725	0.833098	-0.659962	-1.105339	-0.745785
SPA55_3	SPA55	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	2.140961	-0.421825	-0.62463	1.109357	1.096582	-0.659962	-1.116829	-0.742765
SPA55_4	SPA55	IDC	2	Spatial Transcriptomics	0.570505	-0.550012	-0.602306	1.822348	1.682197	-0.421825	0.574355	1.653976	1.053511	-0.659962	-1.154828	-0.683222
SPA55_5	SPA55	IDC	10	Spatial Transcriptomics	-0.458086	-0.550012	-0.743138	-0.472561	1.001931	-0.421825	0.185944	0.098475	1.355923	-0.659962	-1.289833	-0.87312
SPA55_6	SPA55	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	1.00663	0.221312	-0.659962	-1.469686	-1.095962
