instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction	log_area_um2	circularity	convexity	Grad_GC	Grad_Tfh	Grad_Plasma	Grad_HEV	Grad_Suppressive	Grad_Myeloid_supp	Grad_Cytotoxic
SPA103_10	SPA103	IDC	10	Spatial Transcriptomics	-0.682306	0.805520	0.016267	-0.508515	0.805691	0.648550	0.825582	1.006454	-0.495812	-0.139901	-0.511565	1.625834	0.407124	-0.253139	-0.170496	0.000499	1.561035	0.347946	0.490563	-0.940749	-2.665995	1.105576
SPA103_11	SPA103	IDC	2	Spatial Transcriptomics	1.180722	-0.584705	-0.012215	-0.768239	2.778997	4.992272	-0.758409	1.006454	-0.495812	-0.139901	-0.511565	1.625834	-0.058300	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA103_12	SPA103	IDC	3	Spatial Transcriptomics	-0.682306	-0.584705	0.091355	-0.768239	-0.326656	-0.373392	0.220923	1.006454	-0.495812	-0.139901	-0.511565	1.625834	-0.746630	-0.253139	-0.170496	0.000499	-0.011152	-0.613241	0.047489	0.859669	-0.065106	1.003971
SPA103_13	SPA103	IDC	2	Spatial Transcriptomics	-0.682306	0.858539	-0.329082	-0.768239	0.449512	-0.373392	-0.758409	0.576148	-0.817560	-0.795974	-0.824637	1.335447	-1.600898	-0.182187	-0.152677	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA103_2	SPA103	IDC	22	Spatial Transcriptomics	-0.387200	-0.177926	-0.137970	-0.009716	0.569965	-0.373392	0.077099	1.006454	-0.495812	-0.139901	-0.511565	1.625834	1.169839	-0.253139	-0.170496	0.593430	0.818494	0.658093	1.285157	0.263939	-0.065106	0.496843
SPA103_3	SPA103	IDC	26	Spatial Transcriptomics	-0.132276	-0.137809	0.121502	-0.032573	0.709613	-0.373392	0.730833	1.006454	-0.495812	-0.139901	-0.511565	1.625834	1.574112	-0.253139	-0.170496	0.667946	-0.027028	-0.627909	-0.616498	-0.317258	-0.065106	1.070895
SPA103_4	SPA103	IDC	9	Spatial Transcriptomics	-0.329751	1.122843	0.057953	-0.494081	1.394407	0.175205	1.257795	1.006454	-0.495812	-0.139901	-0.511565	1.625834	1.056665	-0.253139	-0.170496	-0.826945	-1.315181	-2.576115	-0.680244	-2.238712	0.493500	1.909632
SPA103_5	SPA103	IDC	11	Spatial Transcriptomics	-0.061600	0.434621	0.137205	-0.067665	0.877900	0.987015	1.574386	1.006454	-0.495812	-0.139901	-0.511565	1.625834	0.570813	-0.253139	-0.170496	0.701276	1.042266	0.653842	1.286540	-1.312967	1.655199	-0.056008
SPA103_6	SPA103	IDC	36	Spatial Transcriptomics	-0.000894	0.618356	0.128168	0.206343	0.931161	-0.071878	0.137985	1.006454	-0.495812	-0.139901	-0.511565	1.625834	1.870248	-0.253139	-0.170496	-1.122654	-0.709293	0.502049	-0.070099	-0.608772	0.908444	-0.165470
SPA103_7	SPA103	IDC	22	Spatial Transcriptomics	-0.682306	0.234870	0.018823	-0.101627	0.649909	-0.138782	0.009815	1.006454	-0.495812	-0.139901	-0.511565	1.625834	1.232364	-0.253139	-0.170496	0.000499	1.294902	-0.481913	-0.300888	-0.228870	-0.033973	1.108476
SPA103_8	SPA103	IDC	7	Spatial Transcriptomics	-0.682306	0.221664	0.205420	0.440816	1.197301	0.373082	1.019546	1.006454	-0.495812	-0.139901	-0.511565	1.625834	0.495014	-0.253139	-0.170496	0.000499	-2.547945	0.537803	-1.126026	-2.269736	-3.630751	-2.200876
SPA103_9	SPA103	IDC	26	Spatial Transcriptomics	0.220062	0.582249	0.065640	0.028392	0.922751	0.370671	0.468949	1.006454	-0.495812	-0.139901	-0.511565	1.625834	1.673580	-0.253139	-0.170496	-0.078420	0.926319	0.062060	0.861620	0.147059	0.691492	-0.324334
SPA104_0	SPA104	IDC	25	Spatial Transcriptomics	-0.532972	-0.456231	0.008311	-0.768239	0.219587	0.083629	-0.088752	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.464205	-0.253139	-0.170496	0.483931	-0.195744	0.198846	0.047489	-0.069873	-0.678614	1.362110
SPA104_1	SPA104	IDC	22	Spatial Transcriptomics	0.097829	0.138030	0.074573	-0.305023	0.701717	-0.161347	1.000878	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.290775	-0.253139	-0.170496	0.505976	-1.844449	0.068380	0.020379	0.095981	-0.066820	-1.774251
SPA104_11	SPA104	IDC	20	Spatial Transcriptomics	-0.682306	-0.584705	-0.068725	-0.611642	0.163958	-0.373392	-0.576435	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.134206	-0.253139	-0.170496	0.000499	-0.011152	-0.154499	0.598220	-0.602604	-0.065106	0.686114
SPA104_12	SPA104	IDC	22	Spatial Transcriptomics	0.663137	0.100983	-0.019730	-0.768239	1.284723	0.079036	-0.309104	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.378077	-0.253139	-0.170496	-0.269844	2.068697	0.032933	0.047489	0.807840	-0.569839	0.599272
SPA104_13	SPA104	IDC	6	Spatial Transcriptomics	-0.084169	-0.584705	0.021693	0.551695	1.232589	-0.373392	1.731468	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.883823	-0.253139	-0.170496	0.143057	-0.011152	0.172770	1.554275	-2.456955	-0.065106	2.611149
SPA104_14	SPA104	IDC	22	Spatial Transcriptomics	-0.355088	-0.033453	-0.042745	-0.495966	0.427024	-0.141866	-0.027109	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.304422	-0.253139	-0.170496	0.914817	1.100342	0.750878	-1.146315	1.090125	1.341085	0.296706
SPA104_15	SPA104	IDC	7	Spatial Transcriptomics	0.366336	-0.584705	0.029489	0.065640	1.249626	-0.373392	0.176055	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.236373	-0.253139	-0.170496	0.035376	-0.011152	-1.476502	-0.701668	-2.456955	-0.065106	1.656575
SPA104_16	SPA104	IDC	11	Spatial Transcriptomics	-0.002424	-0.323231	-0.069119	-0.235413	0.664751	0.140393	-0.460744	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.537669	-0.253139	-0.170496	-1.045094	-0.153831	0.758370	1.462083	0.902096	-1.076759	0.432000
SPA104_2	SPA104	IDC	37	Spatial Transcriptomics	-0.058007	-0.263521	-0.003839	-0.530476	0.311996	-0.373392	-0.285203	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.792170	-0.253139	-0.170496	0.009751	0.411606	-0.384943	-0.002378	-0.370373	-0.065106	-0.322197
SPA104_3	SPA104	IDC	5	Spatial Transcriptomics	0.024984	-0.058106	0.024511	-0.768239	-0.172907	-0.373392	0.493640	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.449418	-0.253139	-0.170496	1.569051	0.049810	-0.945808	0.047489	2.764918	-0.065106	0.611363
SPA104_4	SPA104	IDC	23	Spatial Transcriptomics	-0.234810	0.662187	0.101418	-0.288399	0.638052	0.729549	-0.048342	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.499572	-0.253139	-0.170496	0.583044	-0.226367	0.212765	0.436515	-0.598402	1.894136	-0.193109
SPA104_5	SPA104	IDC	5	Spatial Transcriptomics	-0.682306	-0.029182	-0.105602	-0.229215	-0.103679	-0.373392	-0.758409	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.087396	-0.253139	-0.170496	0.000499	-1.469823	-0.789835	1.455624	1.520151	-0.065106	-0.023326
SPA104_6	SPA104	IDC	19	Spatial Transcriptomics	0.202754	-0.584705	0.115406	-0.356902	0.967666	0.133190	0.522690	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.102762	-0.253139	-0.170496	1.897410	-0.011152	0.503522	0.494391	-0.148971	-0.020094	-0.159407
SPA104_7	SPA104	IDC	9	Spatial Transcriptomics	-0.682306	0.112325	-0.007613	-0.439062	1.300925	-0.373392	0.779871	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.745000	-0.253139	-0.170496	0.000499	-0.200132	-0.089236	0.253364	2.764918	-0.065106	1.422036
SPA104_8	SPA104	IDC	11	Spatial Transcriptomics	-0.341547	-0.008454	0.025081	-0.768239	0.549194	-0.373392	-0.171290	0.363662	-0.323576	-0.795974	-0.792660	1.379533	0.456930	-0.253139	-0.170496	-0.395706	0.203982	0.950263	0.047489	-0.898144	-0.065106	0.893495
SPA104_9	SPA104	IDC	20	Spatial Transcriptomics	-0.294861	0.210248	-0.127447	-0.599786	-0.104599	-0.114027	-0.407361	0.363662	-0.323576	-0.795974	-0.792660	1.379533	1.228997	-0.253139	-0.170496	-1.825452	0.549768	0.174941	0.117801	-1.106761	1.031410	0.658701
SPA108_0	SPA108	IDC	9	Spatial Transcriptomics	-0.682306	-0.584705	-0.160229	-0.206845	0.441151	0.217442	1.762337	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.874616	-0.253139	-0.170496	0.000499	-0.011152	-0.827815	-0.167084	1.156169	2.614402	1.974843
SPA108_1	SPA108	IDC	7	Spatial Transcriptomics	-0.682306	0.914563	-0.477740	-0.403352	0.194429	0.292660	1.389087	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.118344	-0.253139	-0.170496	0.000499	2.854882	0.495417	1.302787	2.503762	2.303803	2.611149
SPA108_10	SPA108	IDC	8	Spatial Transcriptomics	-0.240592	-0.259183	-0.397594	-0.768239	-0.241010	-0.373392	0.281021	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.540460	-0.253139	-0.170496	-1.237871	-1.284008	-1.439515	0.047489	-1.145090	-0.065106	0.771276
SPA108_11	SPA108	IDC	9	Spatial Transcriptomics	-0.682306	0.010629	-0.430351	-0.459300	0.492020	-0.373392	0.355200	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.822936	-0.253139	-0.170496	0.000499	0.109693	0.528978	-0.556003	0.055005	-0.065106	-0.425847
SPA108_12	SPA108	IDC	19	Spatial Transcriptomics	-0.462196	-0.282486	-0.392591	-0.768239	-0.493160	-0.373392	-0.237796	-0.146851	-0.682655	0.753841	0.434739	0.007623	1.119281	-0.253139	-0.170496	0.410952	-0.056913	0.033822	0.047489	0.184002	-0.065106	-0.107619
SPA108_2	SPA108	IDC	17	Spatial Transcriptomics	0.059657	-0.007710	-0.303189	-0.349872	0.581822	-0.119787	2.216355	-0.146851	-0.682655	0.753841	0.434739	0.007623	1.526140	-0.253139	-0.170496	-0.319720	-0.671534	-0.025766	0.366480	0.088121	0.749150	-1.800497
SPA108_3	SPA108	IDC	18	Spatial Transcriptomics	-0.499937	-0.150394	-0.425570	-0.485957	-0.218676	0.200554	0.734528	-0.146851	-0.682655	0.753841	0.434739	0.007623	1.214637	-0.253139	-0.170496	0.319997	-0.481671	0.080403	0.515724	0.540931	1.447912	-0.786312
SPA108_4	SPA108	IDC	5	Spatial Transcriptomics	1.416258	0.512542	-0.116441	-0.768239	-0.677360	-0.373392	1.047416	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.166736	-0.253139	-0.170496	-3.405394	1.953966	-0.767149	0.047489	2.241535	-0.065106	1.994660
SPA108_6	SPA108	IDC	9	Spatial Transcriptomics	-0.682306	-0.284897	-0.435686	-0.768239	-0.271184	0.125184	0.208941	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.978983	-0.253139	-0.170496	0.000499	0.395642	0.285567	0.047489	-0.421058	2.690161	0.390008
SPA108_7	SPA108	IDC	9	Spatial Transcriptomics	-0.332407	-0.584705	-0.163236	0.085314	-0.339895	-0.373392	0.916596	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.425887	-0.253139	-0.170496	0.740247	-0.011152	-0.864956	-0.371244	-0.694344	-0.065106	-0.653882
SPA108_8	SPA108	IDC	18	Spatial Transcriptomics	-0.499320	0.091520	-0.288256	-0.485597	-0.135539	-0.149243	0.868237	-0.146851	-0.682655	0.753841	0.434739	0.007623	1.234966	-0.253139	-0.170496	0.273689	0.860268	0.654497	-0.518861	-0.989643	-0.752893	0.160857
SPA108_9	SPA108	IDC	6	Spatial Transcriptomics	-0.682306	-0.584705	-0.096268	-0.325640	-0.769677	-0.373392	1.101092	-0.146851	-0.682655	0.753841	0.434739	0.007623	0.485152	-0.253139	-0.170496	0.000499	-0.011152	0.656666	-0.221671	1.223410	-0.065106	-1.384255
SPA109_0	SPA109	IDC	8	Spatial Transcriptomics	-0.258306	-0.584705	-0.218222	-0.438523	0.636437	-0.373392	0.370976	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.298041	-0.253139	-0.170496	1.280591	-0.011152	-2.201037	1.173323	2.764918	-0.065106	1.514708
SPA109_1	SPA109	IDC	12	Spatial Transcriptomics	-0.136363	-0.381587	-0.262357	-0.140507	0.328575	-0.373392	0.513227	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.719855	-0.253139	-0.170496	-1.314510	0.344382	0.855612	-1.264270	1.644849	-0.065106	0.299201
SPA109_10	SPA109	IDC	8	Spatial Transcriptomics	-0.241929	-0.584705	-0.433738	-0.768239	0.409346	0.291146	-0.758409	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.209011	-0.253139	-0.170496	-1.092293	-0.011152	0.729773	0.047489	0.749941	2.299697	-0.023326
SPA109_11	SPA109	IDC	6	Spatial Transcriptomics	0.620534	-0.584705	-0.741393	-0.768239	-1.160748	0.477796	-0.758409	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.198764	-0.253139	-0.170496	-3.405394	-0.011152	-0.853885	0.047489	-0.082341	3.017238	-0.023326
SPA109_12	SPA109	IDC	5	Spatial Transcriptomics	-0.044328	0.353797	-0.514394	0.195098	-0.711582	-0.373392	0.313814	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.518111	-0.253139	-0.170496	-3.405394	2.854882	-0.057465	2.747687	-2.456955	-0.065106	-1.635987
SPA109_2	SPA109	IDC	26	Spatial Transcriptomics	-0.411715	-0.365580	-0.307527	-0.471724	0.007788	-0.373392	-0.416761	-0.034539	-0.546939	-0.408702	0.625403	0.073206	1.544791	-0.253139	-0.170496	-0.125767	-0.220992	0.187119	0.064803	0.914936	-0.065106	0.175000
SPA109_3	SPA109	IDC	14	Spatial Transcriptomics	-0.191316	0.019590	-0.332035	-0.580708	-0.065267	-0.373392	0.573028	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.970048	-0.253139	-0.170496	1.146836	-0.153065	-0.715391	-0.256920	-0.258611	-0.065106	-0.300320
SPA109_4	SPA109	IDC	12	Spatial Transcriptomics	-0.118871	-0.143925	-0.299659	-0.768239	-0.354073	-0.373392	-0.032652	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.627892	-0.253139	-0.170496	-0.440886	0.679544	0.475090	0.047489	0.369593	-0.065106	-0.162361
SPA109_5	SPA109	IDC	21	Spatial Transcriptomics	-0.084166	0.030024	-0.202986	-0.293675	0.014925	0.100924	0.262549	-0.034539	-0.546939	-0.408702	0.625403	0.073206	1.264093	-0.253139	-0.170496	0.023848	1.031175	-0.086970	-0.151952	0.615555	-0.260181	-0.279284
SPA109_6	SPA109	IDC	14	Spatial Transcriptomics	0.016621	-0.182854	-0.371077	-0.073793	-0.103972	-0.373392	-0.347437	-0.034539	-0.546939	-0.408702	0.625403	0.073206	1.593366	-0.253139	-0.170496	1.782967	-1.033433	0.101897	1.047243	0.479176	-0.065106	-0.537343
SPA109_7	SPA109	IDC	5	Spatial Transcriptomics	0.105581	-0.035537	-0.079547	-0.234467	-0.692372	-0.373392	-0.158674	-0.034539	-0.546939	-0.408702	0.625403	0.073206	-0.006547	-0.253139	-0.170496	-2.230219	1.572331	0.302634	-2.780759	2.540661	-0.065106	1.254088
SPA109_8	SPA109	IDC	5	Spatial Transcriptomics	-0.682306	-0.140679	-0.288846	-0.262748	0.748514	0.562685	1.441424	-0.034539	-0.546939	-0.408702	0.625403	0.073206	1.094622	-0.253139	-0.170496	0.000499	1.583419	0.642745	-0.411824	-1.347228	-1.094890	0.048874
SPA109_9	SPA109	IDC	8	Spatial Transcriptomics	-0.682306	-0.584705	-0.307303	-0.768239	-0.228540	-0.373392	-0.369508	-0.034539	-0.546939	-0.408702	0.625403	0.073206	0.515173	-0.253139	-0.170496	0.000499	-0.011152	-0.719040	0.047489	0.694892	-0.065106	1.138013
SPA110_0	SPA110	IDC	24	Spatial Transcriptomics	-0.169545	0.017569	-0.132778	-0.589763	-0.030098	-0.184952	1.527428	0.050926	-0.568813	-0.070205	0.539605	-0.018721	1.385241	-0.253139	-0.170496	-0.166392	-1.454460	-0.105708	-0.104501	-0.453698	0.000125	-0.850608
SPA110_1	SPA110	IDC	6	Spatial Transcriptomics	-0.682306	-0.584705	-0.338575	-0.360845	-1.160748	-0.373392	0.213782	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.016070	-0.253139	-0.170496	0.000499	-0.011152	-0.253457	1.111739	-0.082341	-0.065106	2.277070
SPA110_10	SPA110	IDC	4	Spatial Transcriptomics	-0.055880	-0.041894	-0.030327	1.497372	0.522654	-0.373392	1.109138	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.822587	-0.253139	-0.170496	1.896267	2.294181	-1.371348	0.140778	-1.938793	-0.065106	1.244585
SPA110_11	SPA110	IDC	12	Spatial Transcriptomics	-0.424114	-0.584705	-0.378857	-0.768239	-0.382076	-0.008031	-0.039479	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.740184	-0.253139	-0.170496	0.289692	-0.011152	2.276252	0.047489	-1.625993	1.230569	-2.118680
SPA110_12	SPA110	IDC	6	Spatial Transcriptomics	-0.682306	0.678160	-0.301149	-0.768239	0.659311	-0.373392	1.942291	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.190152	-0.253139	-0.170496	0.000499	-3.086472	1.988563	0.047489	-0.419435	-0.065106	2.349167
SPA110_13	SPA110	IDC	12	Spatial Transcriptomics	-0.682306	-0.370804	-0.239795	-0.768239	-0.760371	-0.373392	0.257460	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.614488	-0.253139	-0.170496	0.000499	-1.356278	0.168827	0.047489	-0.158365	-0.065106	-0.187360
SPA110_14	SPA110	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	0.232794	-0.768239	-1.160748	-0.373392	-0.758409	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.114343	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA110_15	SPA110	IDC	6	Spatial Transcriptomics	-0.100726	-0.123213	-0.446211	-0.768239	0.231108	-0.373392	0.335050	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.058674	-0.253139	-0.170496	1.484788	1.638137	1.934884	0.047489	-0.191448	-0.065106	-1.203619
SPA110_2	SPA110	IDC	3	Spatial Transcriptomics	-0.682306	0.273013	-0.534681	-0.768239	1.293724	-0.373392	-0.758409	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.379633	-0.253139	-0.170496	0.000499	-3.093560	2.634830	0.047489	2.764918	-0.065106	-0.023326
SPA110_3	SPA110	IDC	10	Spatial Transcriptomics	-0.332386	-0.051058	-0.314313	0.063485	-0.669386	-0.373392	0.176663	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.401713	-0.253139	-0.170496	-1.712973	0.176125	-0.667131	0.713792	-0.519699	-0.065106	2.611149
SPA110_4	SPA110	IDC	6	Spatial Transcriptomics	-0.682306	-0.584705	-0.338412	-0.314023	1.393061	-0.373392	-0.287508	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.457161	-0.253139	-0.170496	0.000499	-0.011152	3.044005	-3.081450	2.764918	-0.065106	1.424972
SPA110_5	SPA110	IDC	23	Spatial Transcriptomics	-0.682306	-0.199049	-0.462690	-0.647571	-0.811012	0.089700	0.209137	0.050926	-0.568813	-0.070205	0.539605	-0.018721	1.697354	-0.253139	-0.170496	0.000499	-0.211014	0.656474	-0.816104	-0.342822	-1.176186	-0.577962
SPA110_6	SPA110	IDC	11	Spatial Transcriptomics	-0.401707	0.144666	-0.477617	-0.530349	0.748680	-0.373392	1.115835	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.636654	-0.253139	-0.170496	0.700185	-2.435995	0.133591	0.401272	-0.464334	-0.065106	-0.782449
SPA110_7	SPA110	IDC	11	Spatial Transcriptomics	-0.057808	0.139263	-0.235136	-0.338050	-0.107508	-0.373392	0.768427	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.589346	-0.253139	-0.170496	-0.238308	0.513599	-0.409175	-0.585662	-0.579787	-0.065106	-1.686216
SPA110_8	SPA110	IDC	7	Spatial Transcriptomics	-0.682306	-0.259699	-0.107015	-0.768239	-0.110574	-0.373392	1.129774	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.421626	-0.253139	-0.170496	0.000499	-2.824296	-1.088653	0.047489	-1.507826	-0.065106	-1.276357
SPA110_9	SPA110	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	-0.030263	-0.768239	0.054170	-0.373392	-0.758409	0.050926	-0.568813	-0.070205	0.539605	-0.018721	0.434873	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA111_0	SPA111	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-1.160748	-0.373392	-0.758409	-0.099023	-1.160627	-0.795974	-1.680161	-0.924109	-0.949625	0.087775	-0.048604	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA111_1	SPA111	IDC	5	Spatial Transcriptomics	-0.682306	-0.584705	-0.560380	-0.768239	-0.593090	-0.373392	-0.758409	-0.005322	-0.783604	-0.795974	-1.393140	-0.666908	-0.166763	-0.919785	-0.666432	0.000499	-0.011152	-0.818822	0.047489	0.984087	-0.065106	-0.023326
SPA111_2	SPA111	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	-0.308669	-0.768239	1.725940	-0.373392	-0.758409	-0.443228	-1.160627	-0.795974	-1.701707	-1.181139	-1.490816	1.989243	1.907556	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA111_3	SPA111	IDC	10	Spatial Transcriptomics	0.594162	-0.584705	-0.883843	-0.768239	0.305216	0.100490	-0.758409	-0.136823	0.085971	-0.795974	-0.703140	-0.448355	1.087119	-0.253139	-0.170496	-0.335988	-0.011152	0.121963	0.047489	0.366441	-1.621534	-0.023326
SPA111_4	SPA111	IDC	8	Spatial Transcriptomics	0.774964	-0.584705	-0.793556	-0.768239	-0.400366	-0.373392	-0.758409	-0.136823	0.085971	-0.795974	-0.703140	-0.448355	0.301969	-0.253139	-0.170496	-3.082525	-0.011152	-0.922908	0.047489	-0.639088	-0.065106	-0.023326
SPA112_0	SPA112	IDC	4	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-1.160748	-0.373392	-0.758409	0.638442	0.181899	-0.795974	-0.410189	0.076127	-0.324998	0.079300	0.924190	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA112_1	SPA112	IDC	5	Spatial Transcriptomics	-0.682306	0.022176	-0.825189	-0.768239	1.032317	-0.373392	-0.758409	-1.335377	-0.777345	-0.795974	-0.731468	-0.371985	-0.075110	0.106463	-0.160859	0.000499	0.106467	0.848864	0.047489	-0.807104	-0.065106	-0.023326
SPA112_2	SPA112	IDC	16	Spatial Transcriptomics	0.333949	-0.431323	-0.908994	-0.591749	0.369372	-0.046564	-0.758409	1.125480	0.997080	-0.255330	-0.226229	-0.063927	1.316336	-0.710230	0.702612	0.911531	0.243712	0.163131	-1.014599	-2.273443	-2.446318	-0.023326
SPA113_0	SPA113	IDC	4	Spatial Transcriptomics	-0.682306	0.087570	-0.351727	-0.201504	0.575541	-0.373392	-0.758409	-0.007306	-0.110554	-0.795974	0.747763	-0.103016	-0.574205	-0.262321	0.813824	0.000499	-1.350167	0.046376	0.826987	0.737057	-0.065106	-0.023326
SPA113_1	SPA113	IDC	4	Spatial Transcriptomics	0.000759	-0.584705	-0.134056	0.439229	-0.017734	-0.373392	0.007863	0.908189	-0.033173	-0.015798	0.992119	0.363536	-0.361755	-0.014694	0.587840	-2.408092	-0.011152	-0.319554	0.616689	1.178005	-0.065106	2.183341
SPA113_2	SPA113	IDC	11	Spatial Transcriptomics	-0.408011	-0.370458	-0.280580	-0.548436	-0.174171	-0.373392	-0.472533	0.586560	-0.058605	-0.563087	0.709370	0.341339	0.748379	-0.253139	-0.170496	-1.318284	0.872698	-0.534110	0.249597	1.192004	-0.065106	0.847850
SPA113_3	SPA113	IDC	17	Spatial Transcriptomics	0.048318	-0.584705	-0.591396	-0.622932	0.083630	-0.373392	-0.248541	0.586560	-0.058605	-0.563087	0.709370	0.341339	1.076119	-0.253139	-0.170496	0.936235	-0.011152	0.507554	-0.272134	0.881806	-0.065106	-0.577987
SPA113_4	SPA113	IDC	14	Spatial Transcriptomics	-0.187027	-0.584705	-0.277162	-0.220520	-0.163109	-0.373392	-0.127106	0.586560	-0.058605	-0.563087	0.709370	0.341339	0.764414	-0.253139	-0.170496	0.964600	-0.011152	0.831484	-1.585615	-0.696960	-0.065106	0.595587
SPA113_6	SPA113	IDC	4	Spatial Transcriptomics	-0.682306	0.639584	-0.308994	-0.768239	1.031042	-0.373392	-0.758409	0.586560	-0.058605	-0.563087	0.709370	0.341339	0.041397	-0.253139	-0.170496	0.000499	2.854882	-1.533211	0.047489	0.090752	-0.065106	-0.023326
SPA113_7	SPA113	IDC	5	Spatial Transcriptomics	-0.119700	-0.584705	-0.563032	-0.306956	-0.275174	-0.373392	0.188083	0.586560	-0.058605	-0.563087	0.709370	0.341339	0.587364	-0.253139	-0.170496	0.284280	-0.011152	-1.302851	0.098276	0.741179	-0.065106	0.801356
SPA114_0	SPA114	IDC	3	Spatial Transcriptomics	3.122627	-0.584705	-0.050604	-0.768239	0.420887	-0.373392	-0.758409	1.426579	-0.344243	-0.795974	1.072493	0.474584	-0.919503	-0.359043	0.224180	1.474517	-0.011152	-0.458528	0.047489	1.823169	-0.065106	-0.023326
SPA114_1	SPA114	IDC	4	Spatial Transcriptomics	0.700878	-0.584705	-0.455664	-0.768239	1.178052	0.605294	-0.169458	1.392150	0.723655	-0.795974	1.188284	0.537301	-0.781098	-0.740646	-1.964287	-0.003016	-0.011152	1.414911	0.047489	1.704489	2.036067	0.931858
SPA114_2	SPA114	IDC	5	Spatial Transcriptomics	-0.119748	-0.584705	-0.644948	0.185710	0.732866	-0.373392	-0.758409	1.383659	0.903127	-0.123049	0.987207	0.454553	-0.074207	-0.394681	0.223678	0.074822	-0.011152	-0.577131	1.816530	-0.706671	-0.065106	-0.023326
SPA114_3	SPA114	IDC	1	Spatial Transcriptomics	-0.682306	1.759957	-0.941898	-0.768239	1.211916	-0.373392	-0.758409	0.963435	1.039085	-0.795974	1.200402	-0.023438	-0.772260	-1.005930	-1.103089	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA114_4	SPA114	IDC	2	Spatial Transcriptomics	0.956179	-0.584705	-0.656711	0.505901	-1.160748	-0.373392	-0.758409	0.682800	1.356722	0.017534	1.278639	-0.065817	-0.549658	-1.120966	-1.767618	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
