instance_id	sample_id	oncotree_code	st_technology	cluster	log_area_um2	circularity	convexity	elongation	he_mean_A	he_var_A	he_mean_B	he_var_B	he_ratio_BA
SPA120_7	SPA120	IDC	Spatial Transcriptomics	1	11.4366	0.638898	0.931488	1.2456479690522217	0.10298508787538224	0.005509378085479424	0.05640935545897161	0.003105071438488555	0.5477429463111214
SPA120_8	SPA120	IDC	Spatial Transcriptomics	1	13.609305	0.098071	0.772054	1.4519158277528448	0.044666705229946264	0.00202990529463385	0.048218086978219867	0.002408928566192849	1.0795084779589388
SPA120_9	SPA120	IDC	Spatial Transcriptomics	1	11.451082	0.149295	0.735744	3.0663233958433507	0.0324047535927115	0.0004253973407723467	0.02720632317917705	0.0004545957905287741	0.8395781532897172
SPA121_0	SPA121	IDC	Spatial Transcriptomics	1	12.293099	0.094549	0.702605	1.1697416974206543	0.08487217764568097	0.0038487566781293466	0.09697728847476297	0.00438237449015062	1.1426275508049015
SPA121_1	SPA121	IDC	Spatial Transcriptomics	1	13.734367			1.5414751850751538	0.10892390508074344	0.005413744463188986	0.09306470673507591	0.005424883235171723	0.8544011221970845
SPA121_2	SPA121	IDC	Spatial Transcriptomics	1	13.025643			1.5414751850751538	0.05111647477295871	0.002318111020684481	0.09306470673507591	0.005424883235171723	1.820640158548421
SPA121_3	SPA121	IDC	Spatial Transcriptomics	1	11.646451			1.5414751850751538	0.07043032534765051	0.004681390575289537	0.09306470673507591	0.005424883235171723	1.3213726654775486
SPA121_4	SPA121	IDC	Spatial Transcriptomics	1	11.699364	0.177166	0.679314	3.255870302656504	0.02435789953454618	0.00045816367015656965	0.0332484787847988	0.0013467276657174614	1.3649977797815998
SPA121_5	SPA121	IDC	Spatial Transcriptomics	1	12.624411	0.357149	0.882292	1.182209469153516	0.06662834823511035	0.004074791845982948	0.0430856077935942	0.0025457093220125544	0.6466557994437853
SPA121_6	SPA121	IDC	Spatial Transcriptomics	1	11.328077	0.609409	0.927411	1.0309407229863343	0.09329043700987251	0.006453537468559474	0.05937917990224108	0.004516298844937641	0.6364980356556508
SPA121_7	SPA121	IDC	Spatial Transcriptomics	1	13.516162			1.3989274326032433	0.06454499565566214	0.004126828666560968	0.05038744653804144	0.0034070118092277063	0.7806561302885648
SPA121_8	SPA121	IDC	Spatial Transcriptomics	1	12.5597			1.3989274326032433	0.02210924792839424	0.00040548807626904215	0.05038744653804144	0.0034070118092277063	2.279021281105196
SPA121_9	SPA121	IDC	Spatial Transcriptomics	1	11.637839	0.157999	0.696047	3.2075207177988028	0.02286297644724862	0.00030527930881239464	0.03613836943885669	0.0023106555784338473	1.580650250077376
SPA122_0	SPA122	IDC	Spatial Transcriptomics	1	10.936334	0.519339	0.930379	2.248579868211769	0.04643349880920005	0.0015044308226798266	0.03700385724986773	0.0015909825854791076	0.7969215802996094
SPA122_1	SPA122	IDC	Spatial Transcriptomics	1	10.717723	0.467239	0.905786	2.4146442646749504	0.031078439871532963	0.001290104125623976	0.04425641697015982	0.002430903308742948	1.424023121916668
SPA122_2	SPA122	IDC	Spatial Transcriptomics	1	11.110222	0.078115	0.499738	3.207578806170729	0.05758572479519125	0.005115639302010234	0.05299575250681115	0.0036868805133636073	0.9202932271026414
SPA122_3	SPA122	IDC	Spatial Transcriptomics	1	10.881757	0.168056	0.60023	2.4420245398776603	0.024681998289254284	0.0009109857791798967	0.052505858387398026	0.0028906399077014405	2.127293656375356
SPA122_4	SPA122	IDC	Spatial Transcriptomics	0	10.45077	0.600214	0.913197	1.5899009900990102	0.03253668853334793	0.0013955968271250805	0.041937436476191456	0.0020238425543718038	1.2889276188389114
SPA122_5	SPA122	IDC	Spatial Transcriptomics	1	10.922678	0.511053	0.850256	1.0651461349358196	0.04405494128305522	0.0018850166662450626	0.053920122777144114	0.002225101575608733	1.2239290578258772
SPA123_0	SPA123	IDC	Spatial Transcriptomics	1	11.349553	0.306002	0.77469	1.0217123263542311	0.02748331212613069	0.0012676754166629585	0.029720551416139336	0.001782832212515407	1.0814035542638079
SPA123_1	SPA123	IDC	Spatial Transcriptomics	1	11.04031	0.507766	0.863691	1.0806709265175714	0.04124044682680749	0.0014501266262478625	0.06130777231350134	0.003115760218490228	1.4865933090145256
SPA123_2	SPA123	IDC	Spatial Transcriptomics	1	10.655882	0.221653	0.732307	3.6966517857142915	0.044597849012925295	0.0011948796899898836	0.04452151440811955	0.0016975399507223273	0.9982883792269079
SPA124_0	SPA124	IDC	Spatial Transcriptomics	1	11.128659	0.473557	0.907847	1.7308157831033657	0.03223703375048468	0.0008185871796299853	0.026008004310449345	0.001089343847364905	0.8067741130201943
SPA125_0	SPA125	IDC	Spatial Transcriptomics	1	10.879084	0.201599	0.657276	1.1811023622086876	0.07964830519232245	0.0028709925896378166	0.08352662234814195	0.0033957557388487073	1.0486930280117668
SPA125_1	SPA125	IDC	Spatial Transcriptomics	1	11.81111	0.118111	0.682297	1.997347672852863	0.08260742486340274	0.0032275695026628155	0.08071852493188729	0.0034698449123096997	0.9771340174973512
SPA125_10	SPA125	IDC	Spatial Transcriptomics	1	12.571094			1.5232587328861038	0.08948698088228042	0.0032903979319571655	0.08177135357691911	0.003255010279224777	0.9137793315933725
SPA125_11	SPA125	IDC	Spatial Transcriptomics	1	12.56137			1.5232587328861038	0.08933167924175014	0.003357219368566916	0.08177135357691911	0.003255010279224777	0.9153679217831424
SPA125_12	SPA125	IDC	Spatial Transcriptomics	1	12.229071			1.5232587328861038	0.08032226660146802	0.0034611295066837157	0.08177135357691911	0.003255010279224777	1.0180409123990608
SPA125_13	SPA125	IDC	Spatial Transcriptomics	5	10.92275	0.168435	0.637284	1.250394651315914	0.07709017532093293	0.0030891924096914125	0.08041237342140593	0.0031627371916351905	1.0430949610199018
SPA125_14	SPA125	IDC	Spatial Transcriptomics	1	11.218246	0.142413	0.548327	2.007150615496246	0.07601643726238762	0.0035149214558474477	0.08627833657695079	0.003373730496468947	1.134995794122026
SPA125_15	SPA125	IDC	Spatial Transcriptomics	1	11.814976	0.127143	0.669886	2.0413048580162063	0.0947315978873885	0.004163586808324133	0.08680363586198798	0.003652777829833775	0.9163113237588917
SPA125_16	SPA125	IDC	Spatial Transcriptomics	1	12.642445	0.08372	0.589586	2.8917286245342786	0.09376337757310597	0.0036021282053027765	0.08452153313457422	0.0037143081113347465	0.9014343907211958
SPA125_17	SPA125	IDC	Spatial Transcriptomics	1	12.901879			1.4540085975367754	0.09436502901861497	0.005294056389512898	0.09054789747251714	0.004406473536093089	0.9595492992923804
SPA125_18	SPA125	IDC	Spatial Transcriptomics	1	13.022978			1.4540085975367754	0.08062901254989059	0.005233560975759715	0.09054789747251714	0.004406473536093089	1.1230188068654452
SPA125_19	SPA125	IDC	Spatial Transcriptomics	1	12.477156			1.4540085975367754	0.0997938899142361	0.00453902153956775	0.09054789747251714	0.004406473536093089	0.9073491127596583
SPA125_2	SPA125	IDC	Spatial Transcriptomics	1	13.135195			2.498520566335437	0.09056913643303452	0.0049385465325326935	0.08727095076945472	0.003743005699560171	0.9635837792710056
SPA125_3	SPA125	IDC	Spatial Transcriptomics	1	13.367999			2.498520566335437	0.08373624763630325	0.003090967136923711	0.08727095076945472	0.003743005699560171	1.0422123421209888
SPA125_4	SPA125	IDC	Spatial Transcriptomics	1	12.833691			2.498520566335437	0.0851346105125088	0.0034255916464857937	0.08727095076945472	0.003743005699560171	1.025093675111511
SPA125_5	SPA125	IDC	Spatial Transcriptomics	1	12.903971			2.498520566335437	0.08677606309218688	0.0034636023087904625	0.08727095076945472	0.003743005699560171	1.0057030436693364
SPA125_6	SPA125	IDC	Spatial Transcriptomics	1	11.413536	0.090586	0.583033	1.4509009489284563	0.07938164925631287	0.003533800404223199	0.07249884900815422	0.0034232488842041785	0.9132948192354255
SPA125_7	SPA125	IDC	Spatial Transcriptomics	1	12.700601			1.5232587328861038	0.08807347606780795	0.003488404345008247	0.08177135357691911	0.003255010279224777	0.9284447171582416
SPA125_8	SPA125	IDC	Spatial Transcriptomics	1	14.165627			1.5232587328861038	0.08602130049829289	0.003302994154488918	0.08177135357691911	0.003255010279224777	0.9505942493689907
SPA125_9	SPA125	IDC	Spatial Transcriptomics	1	14.129376			1.5232587328861038	0.0849863993867327	0.0032404392663129508	0.08177135357691911	0.003255010279224777	0.9621698785568801
SPA131_1	SPA131	IDC	Spatial Transcriptomics	1	11.855202	0.225489	0.759728	1.2690303579433222	0.07532091567455142	0.0032900680978396758	0.07183774737030199	0.0035104760717715538	0.9537556298532058
SPA131_2	SPA131	IDC	Spatial Transcriptomics	1	11.860754	0.214	0.687482	2.5643337693860118	0.07492418157750036	0.003157441032720211	0.07106334480528959	0.00318932977735228	0.9484700841447672
SPA131_4	SPA131	IDC	Spatial Transcriptomics	1	11.001316	0.144687	0.669271	1.1026424705505815	0.040413530451612674	0.0018098803743519234	0.05937122402085931	0.002995784696960184	1.4690927359574482
SPA131_5	SPA131	IDC	Spatial Transcriptomics	1	12.016406	0.093668	0.588524	2.546008119079838	0.06445511456179812	0.0028451103041572954	0.04459534315625398	0.002365272179306732	0.6918821486772313
SPA131_6	SPA131	IDC	Spatial Transcriptomics	1	11.472624	0.089272	0.576686	2.85277606551603	0.0397898848544843	0.001946044317918798	0.053533644195782396	0.002999054993797494	1.3454083717899772
SPA132_0	SPA132	IDC	Spatial Transcriptomics	1	11.977093	0.199267	0.767199	1.5729924003416071	0.08937389365641349	0.003515133710545987	0.0771383466247354	0.003331930592811664	0.8630970797947319
SPA132_1	SPA132	IDC	Spatial Transcriptomics	1	12.068826	0.147217	0.713736	1.5761904761904761	0.061912740646274944	0.003121748070402027	0.06423394207156381	0.0031033776096473123	1.0374914985358272
SPA132_2	SPA132	IDC	Spatial Transcriptomics	1	11.36381	0.149108	0.599994	1.4438961901599467	0.06584733734343075	0.0041267793994738036	0.06337069098452319	0.003432623221859744	0.9623880560881231
SPA132_3	SPA132	IDC	Spatial Transcriptomics	1	13.7679	0.044095	0.563179	2.5818781610541364	0.06727817191684805	0.003205457134040526	0.06380302713441269	0.0032249615353573415	0.9483466229324654
SPA133_0	SPA133	IDC	Spatial Transcriptomics	1	10.976825	0.106938	0.568807	1.8101657410078373	0.05641045705884805	0.002686852896303181	0.057331499440413464	0.0029302781578063597	1.0163275114152075
SPA133_1	SPA133	IDC	Spatial Transcriptomics	1	11.919866	0.056432	0.523319	1.3108660921752353	0.06446668909933798	0.0038913539352783194	0.0811807109594585	0.004012835548473355	1.259266019298208
SPA133_2	SPA133	IDC	Spatial Transcriptomics	1	11.597386	0.183835	0.776098	2.1773308957952473	0.06995695714389205	0.003262984730714658	0.06729563844745821	0.003357153070311562	0.9619577693901142
SPA133_3	SPA133	IDC	Spatial Transcriptomics	1	10.946851	0.084609	0.469075	2.1248322147651026	0.07347234403368987	0.003569316877911608	0.058874460823681814	0.003350915161829372	0.8013145843922664
SPA133_4	SPA133	IDC	Spatial Transcriptomics	0	11.54229	0.119344	0.591563	1.8753395404089575	0.03790439526834218	0.002064794881036871	0.04236700631529366	0.00211466709309616	1.1177333397712497
SPA134_0	SPA134	IDC	Spatial Transcriptomics	1	11.690142	0.101268	0.650297	1.4892857142891638	0.0693145971559297	0.0027054657107291277	0.07167066695840135	0.0032455247515815362	1.0339909614878298
SPA134_1	SPA134	IDC	Spatial Transcriptomics	1	12.300014	0.071	0.65971	1.860309955345418	0.05487802179710712	0.0025915451327500703	0.05463712761188669	0.0025715440727462507	0.9956103704665037
SPA134_2	SPA134	IDC	Spatial Transcriptomics	1	11.512455	0.07273	0.423199	2.2000867257104177	0.034976023165251155	0.0010744547134928259	0.04752247199896075	0.0022454971788047552	1.358715705740227
SPA135_0	SPA135	IDC	Spatial Transcriptomics	1	11.362719	0.296738	0.845138	1.011111111111111	0.09313898121921521	0.0030054627639565594	0.09738598125942881	0.0034655368665109936	1.0455985236752559
SPA135_1	SPA135	IDC	Spatial Transcriptomics	1	11.201183	0.203783	0.755053	1.289722757349863	0.0998852916271867	0.00669179659374746	0.09816225603961988	0.0038480934073268046	0.9827498567657197
SPA135_2	SPA135	IDC	Spatial Transcriptomics	1	11.20948	0.232007	0.691074	2.693727256974532	0.10413606719276311	0.003690681767563035	0.08986051149421871	0.0032279821682041905	0.8629143957192147
SPA135_3	SPA135	IDC	Spatial Transcriptomics	1	12.822088	0.078176	0.592751	1.074218586112859	0.06757311351662458	0.0025292136612676676	0.07307914170550432	0.002994368065973483	1.0814825291056793
SPA135_4	SPA135	IDC	Spatial Transcriptomics	1	13.499241	0.110473	0.764813	1.1104003777252005	0.09301067997176295	0.003713786475816026	0.08051197294762867	0.0033426424958754174	0.8656207327166219
SPA135_5	SPA135	IDC	Spatial Transcriptomics	1	11.2484	0.256949	0.735281	1.61253733754358	0.04837044192619527	0.0016605012231370527	0.06734067899810323	0.003095967950107334	1.3921865568409149
SPA135_6	SPA135	IDC	Spatial Transcriptomics	1	12.099828	0.077044	0.50476	1.8665340587764974	0.06364820594774503	0.00225678340793793	0.06949643585827378	0.002788023283236073	1.0918836567888515
SPA135_8	SPA135	IDC	Spatial Transcriptomics	1	12.49938	0.075356	0.634149	1.1987964016778678	0.04425445883371521	0.00137784553662749	0.06594301549001892	0.002484527344865981	1.490087490117048
SPA136_0	SPA136	IDC	Spatial Transcriptomics	1	11.865475	0.08191	0.605432	1.5660273157883575	0.07756056913117979	0.0030690587093687494	0.07084095258036105	0.003029732845160262	0.9133629803637244
SPA137_0	SPA137	IDC	Spatial Transcriptomics	1	10.663101	0.319969	0.783447	2.7111650485436862	0.07669398188252952	0.0026385996403889295	0.07360188606538004	0.004075844950859138	0.9596826799019827
SPA137_1	SPA137	IDC	Spatial Transcriptomics	1	11.880252	0.168089	0.650475	1.4508403822963643	0.04742672313006754	0.0017862048003908552	0.07466371472899305	0.0037677566159429513	1.5742962996669243
SPA137_4	SPA137	IDC	Spatial Transcriptomics	1	12.900521	0.061865	0.549437	1.3771371172331675	0.06199131591035295	0.0036055895151317087	0.06594746900766611	0.003120214494354623	1.0638178596343115
SPA138_0	SPA138	IDC	Spatial Transcriptomics	1	12.184425	0.044549	0.459863	1.0650386016358702	0.07655995050840843	0.0031719665854250435	0.06603808072892195	0.0032264977351907785	0.8625669203073625
SPA138_1	SPA138	IDC	Spatial Transcriptomics	1	11.807481	0.116545	0.640693	1.5666748426150983	0.05313758285403132	0.002542288867581914	0.05746035553271492	0.002986218044428532	1.0813505704720938
SPA138_2	SPA138	IDC	Spatial Transcriptomics	1	11.257582	0.100917	0.612877	1.0682462013908385	0.06848519220834123	0.003167858495296925	0.060675949040855895	0.002985994407749321	0.8859718003896585
SPA139_0	SPA139	IDC	Spatial Transcriptomics	1	12.015085	0.066259	0.565454	1.1862108977870887	0.0763601420450914	0.0042606592553382835	0.07454130054652322	0.004592797975967511	0.9761807475751665
SPA139_2	SPA139	IDC	Spatial Transcriptomics	1	11.400395	0.077037	0.557242	2.520862106568802	0.05677212240200755	0.0026670529903593822	0.07048212722513869	0.0036687989996000412	1.241491849222222
SPA140_0	SPA140	IDC	Spatial Transcriptomics	1	11.299126	0.145799	0.701546	1.409452831390534	0.09672701586001889	0.006192266330008627	0.0790264366648565	0.004311981975617625	0.8170048043167354
SPA141_0	SPA141	IDC	Spatial Transcriptomics	0	10.639862	0.212844	0.669048	2.414406955083153	0.05459425730751844	0.00319018044444075	0.061149400098162325	0.002905417565560734	1.12007018895266
SPA142_0	SPA142	IDC	Spatial Transcriptomics	1	11.539509	0.081945	0.43479	1.5000094457771556	0.07359491432859719	0.004551932788345126	0.06656286995593123	0.0038801302229440997	0.9044493164124321
SPA142_1	SPA142	IDC	Spatial Transcriptomics	1	10.985716	0.243885	0.715295	1.023071995337653	0.05248396702579882	0.001231939736765229	0.060797981625448055	0.0030265020639831286	1.1584105598489236
SPA142_2	SPA142	IDC	Spatial Transcriptomics	0	11.457085	0.088911	0.47752	1.8878845210687778	0.03459481760072325	0.0014430800489891769	0.05636597654680951	0.002681706024859892	1.6293185065277265
SPA143_0	SPA143	IDC	Spatial Transcriptomics	1	12.899135	0.10291	0.613503	2.977770358463223	0.04208385414501946	0.0028421748752187137	0.042708270266671455	0.0029447055449950735	1.0148374271876401
SPA144_0	SPA144	IDC	Spatial Transcriptomics	1	11.12126	0.070239	0.380363	2.8631546847602394	0.03554288249317965	0.0012153696442448955	0.039670447297231945	0.0019756882628167026	1.116129152013609
SPA144_1	SPA144	IDC	Spatial Transcriptomics	1	12.966661	0.110328	0.705945	1.2184858745379827	0.08355820989602626	0.006160538685691265	0.07046317363259909	0.00597852298528255	0.8432824700323083
SPA144_2	SPA144	IDC	Spatial Transcriptomics	1	12.40587	0.096122	0.70278	1.4001875597402378	0.06218404766704481	0.004867121240064935	0.07110740426570739	0.005922476666940555	1.1434991277255118
SPA145_0	SPA145	IDC	Spatial Transcriptomics	1	11.148981	0.060748	0.486673	1.7502915519871292	0.03707086265521655	0.0007972950852945027	0.053760653527866575	0.003968446965305841	1.4502131776073321
SPA145_1	SPA145	IDC	Spatial Transcriptomics	1	13.593994	0.092187	0.64123	1.318788507769783	0.06797487972743463	0.0051991390936752336	0.05839455334514066	0.0046559275772036675	0.8590607821490951
SPA146_0	SPA146	IDC	Spatial Transcriptomics	1	13.243063	0.104715	0.726071	1.3495874939119619	0.047846855066081835	0.0031766935548374576	0.06558772748399727	0.005102276206737134	1.3707845038804183
SPA146_1	SPA146	IDC	Spatial Transcriptomics	2	12.97608	0.180915	0.793533	1.7672377107032242	0.04368517964043375	0.0023033969580874233	0.03977744268870384	0.001833083155724275	0.9105477650797383
SPA147_0	SPA147	IDC	Spatial Transcriptomics	1	12.981039	0.103704	0.698846	1.4905408300071683	0.04086924228293487	0.0022344779929588184	0.057006182815970974	0.004033919473377818	1.3948431542068045
SPA147_1	SPA147	IDC	Spatial Transcriptomics	1	11.324099	0.061401	0.311837	1.6203408717519787	0.04588453790476116	0.0028894597315719597	0.04335859910235807	0.0027439912698556243	0.9449501091708502
SPA147_2	SPA147	IDC	Spatial Transcriptomics	0	12.175753	0.28702	0.833137	1.1201591201589087	0.03479717190753614	0.0022658994721082393	0.041943904367541675	0.0023115376268510604	1.2053825661176145
SPA147_3	SPA147	IDC	Spatial Transcriptomics	0	11.066841	0.471247	0.8928	1.5456244160696129	0.027594859964580866	0.0005638738992264452	0.049733413405528164	0.0035781881868090543	1.802270910936422
SPA148_1	SPA148	IDC	Spatial Transcriptomics	0	13.191205			1.2050250009734664	0.07338515079217639	0.0041361451424775505	0.05692319278189424	0.003661572251548231	0.7756772612363814
SPA148_2	SPA148	IDC	Spatial Transcriptomics	1	13.583444			1.2050250009734664	0.08176084446226149	0.0045680098160641724	0.05692319278189424	0.003661572251548231	0.6962158127924961
SPA148_3	SPA148	IDC	Spatial Transcriptomics	1	11.903622			1.2050250009734664	0.04590876538455469	0.00286648397838799	0.05692319278189424	0.003661572251548231	1.2399199217203343
SPA1_0	SPA1	IDC	Spatial Transcriptomics	0	11.630842	0.191987	0.701835	1.5668779587579225	0.029509871889314643	0.000581702962096933	0.04210379795069336	0.001544745840159346	1.4267699334180746
SPA3_1	SPA3	IDC	Spatial Transcriptomics	0	11.702198	0.165724	0.719005	1.68643242190037	0.05952277759677465	0.0020413220785576065	0.061265678014017326	0.002423348671733534	1.0292812346401172
SPA3_2	SPA3	IDC	Spatial Transcriptomics	0	11.588005	0.124065	0.603223	1.4831293157561154	0.0621814394090905	0.0032084679116703963	0.06378400758478354	0.0027482230614897913	1.0257724522127862
SPA57_0	SPA57	IDC	Spatial Transcriptomics	0	11.896806	0.086696	0.524789	1.3614878657286476	0.1084868876569362	0.004588913958120069	0.08532138233989467	0.003808537595565722	0.786467232885352
SPA57_1	SPA57	IDC	Spatial Transcriptomics	4	14.493189			1.7217372156898445	0.09899595482504608	0.003929115901912618	0.08500485550195619	0.0038286433781700904	0.8586699896191099
SPA57_2	SPA57	IDC	Spatial Transcriptomics	4	14.345033			1.7217372156898445	0.10734748764639444	0.004053680314209648	0.08500485550195619	0.0038286433781700904	0.791866278062925
SPA57_3	SPA57	IDC	Spatial Transcriptomics	4	13.666			1.7217372156898445	0.09198217785196619	0.003839287510066981	0.08500485550195619	0.0038286433781700904	0.9241448450890223
SPA57_4	SPA57	IDC	Spatial Transcriptomics	4	13.1209			1.7217372156898445	0.07889093164944774	0.003543148598596395	0.08500485550195619	0.0038286433781700904	1.0774984364448337
SPA57_5	SPA57	IDC	Spatial Transcriptomics	4	12.231151	0.147024	0.683871	1.918680726598906	0.05753157395516993	0.0031905289440901197	0.07313797167259924	0.00323546317352308	1.2712666566291095
SPA58_0	SPA58	IDC	Spatial Transcriptomics	4	10.9892	0.267625	0.759262	1.8248447205018261	0.07813630034273122	0.002622837646587908	0.08243619105858306	0.003327393245840624	1.0550306412895303
SPA58_1	SPA58	IDC	Spatial Transcriptomics	4	13.999415			1.6962675723663279	0.0687021672463305	0.003645461591172604	0.08355750519300274	0.0031637190817866497	1.2162280833646582
SPA58_2	SPA58	IDC	Spatial Transcriptomics	4	13.148158			1.6962675723663279	0.07155377661494332	0.003094092515202474	0.08355750519300274	0.0031637190817866497	1.1677581414417273
SPA58_3	SPA58	IDC	Spatial Transcriptomics	4	14.470146			1.6962675723663279	0.08610654599648301	0.0034155808932584044	0.08355750519300274	0.0031637190817866497	0.9703966664324872
SPA58_4	SPA58	IDC	Spatial Transcriptomics	4	13.448261			1.6962675723663279	0.07027096266150303	0.002879813369357538	0.08355750519300274	0.0031637190817866497	1.1890758576270162
SPA58_5	SPA58	IDC	Spatial Transcriptomics	4	13.121757			1.6962675723663279	0.035872070268221735	0.0019732162261152544	0.08355750519300274	0.0031637190817866497	2.3293192884667286
SPA58_6	SPA58	IDC	Spatial Transcriptomics	4	12.918083			1.6962675723663279	0.08269312065886013	0.003815156248687907	0.08355750519300274	0.0031637190817866497	1.0104529195083654
SPA58_7	SPA58	IDC	Spatial Transcriptomics	4	13.841565			1.6962675723663279	0.09164567947267817	0.003574559540015929	0.08355750519300274	0.0031637190817866497	0.9117451654435417
SPA58_8	SPA58	IDC	Spatial Transcriptomics	4	12.379324			1.6962675723663279	0.07181246635870302	0.0030085327483834936	0.08355750519300274	0.0031637190817866497	1.163551531229039
SPA59_1	SPA59	IDC	Spatial Transcriptomics	0	13.439864			1.984215940421755	0.08708818239683794	0.0029583344141754877	0.07734299669658583	0.003204925489557814	0.8880997922789815
SPA59_2	SPA59	IDC	Spatial Transcriptomics	4	12.989255			1.984215940421755	0.0793743012006339	0.0026022935762452016	0.07734299669658583	0.003204925489557814	0.9744085368523301
SPA59_3	SPA59	IDC	Spatial Transcriptomics	4	13.301301			1.984215940421755	0.0905963573851535	0.0027901856721505676	0.07734299669658583	0.003204925489557814	0.8537097840233965
SPA59_4	SPA59	IDC	Spatial Transcriptomics	4	13.405587			1.984215940421755	0.048578604586949646	0.001763643753765702	0.07734299669658583	0.003204925489557814	1.5921205920633539
SPA59_5	SPA59	IDC	Spatial Transcriptomics	4	12.115234			1.984215940421755	0.08580095818170798	0.003698944424086257	0.07734299669658583	0.003204925489557814	0.901423461178487
SPA59_6	SPA59	IDC	Spatial Transcriptomics	4	12.598726			1.984215940421755	0.07849718593748482	0.003461944112952186	0.07734299669658583	0.003204925489557814	0.9852964252525155
SPA59_7	SPA59	IDC	Spatial Transcriptomics	4	12.877378	0.101573	0.618463	1.4080449529825334	0.09281417217589959	0.0033625788283192523	0.08042375477489669	0.0026829821783690543	0.8665029584326753
SPA59_8	SPA59	IDC	Spatial Transcriptomics	4	13.158573	0.04314	0.493516	1.463249657682601	0.051765869033303054	0.002644476492468053	0.056292653237986184	0.002044152118332106	1.087447275380828
SPA60_0	SPA60	IDC	Spatial Transcriptomics	3	12.435164	0.041345	0.487922	1.689737643136686	0.10423707627348648	0.00573832477401727	0.09242314979519699	0.0058488175200420225	0.886662913997191
SPA60_1	SPA60	IDC	Spatial Transcriptomics	3	13.668264	0.105895	0.688973	1.361259103966035	0.10097164091251033	0.006512835388329309	0.10178862190246689	0.006663176068201154	1.0080911925623202
SPA61_1	SPA61	IDC	Spatial Transcriptomics	3	13.400204	0.061458	0.5842	1.3034662163420645	0.07869423525766507	0.004940371250850652	0.09388379803481303	0.005955576712914053	1.1930200189049864
SPA62_0	SPA62	IDC	Spatial Transcriptomics	3	12.65343	0.069434	0.465911	1.0166687406420225	0.07871968242708054	0.005793748008659971	0.09071068993868692	0.005357044453458146	1.152325405056275
SPA63_0	SPA63	IDC	Spatial Transcriptomics	3	11.446005	0.236161	0.731455	1.3851569588096542	0.08394976816315636	0.004222262701257255	0.08997204566513263	0.0037730759881602245	1.0717366781796465
SPA63_1	SPA63	IDC	Spatial Transcriptomics	3	11.259948	0.101781	0.477235	2.002516947097753	0.09935323544818811	0.004676854177253918	0.08678575490396659	0.004560462253768667	0.8735070832114435
SPA63_2	SPA63	IDC	Spatial Transcriptomics	3	13.58229	0.03006	0.565575	2.4519611896006364	0.09698384100183216	0.003935409269426335	0.09180250710116444	0.0042190819977197275	0.9465752866957514
SPA64_0	SPA64	IDC	Spatial Transcriptomics	3	11.30764	0.202607	0.623671	1.666342403926085	0.10870341203080983	0.005044931106117	0.10511907233596787	0.005120686813964116	0.9670264288132369
SPA64_1	SPA64	IDC	Spatial Transcriptomics	3	12.480506	0.057729	0.439199	1.6680690613187619	0.11250919745913651	0.005307142765648909	0.10148771926098889	0.005761744064079631	0.9020393137001032
SPA64_2	SPA64	IDC	Spatial Transcriptomics	3	13.017383	0.042712	0.392302	2.2085704114062263	0.11347164064968354	0.005600583198800002	0.10708055286545037	0.005852737238137688	0.9436767834884479
SPA64_3	SPA64	IDC	Spatial Transcriptomics	3	12.475027	0.034722	0.395808	1.9868943481221606	0.1181970351401689	0.004622151813926181	0.10543272220197586	0.004941030436532648	0.8920081800439753
SPA64_4	SPA64	IDC	Spatial Transcriptomics	3	10.960983	0.189858	0.771277	2.234979687829778	0.0976109743800621	0.0050522552376385645	0.0920341214180315	0.005099476401531164	0.9428665373186795
SPA64_5	SPA64	IDC	Spatial Transcriptomics	3	12.359107	0.041392	0.416564	2.392438987753679	0.11181909902544038	0.006856624984472512	0.10687753107515853	0.006211075617595215	0.9558074783883067
SPA64_6	SPA64	IDC	Spatial Transcriptomics	3	11.778983	0.08975	0.638213	2.995722182167747	0.06406253074323599	0.001862979278443872	0.09783557618997532	0.004656532679949884	1.5271887491005065
SPA64_7	SPA64	IDC	Spatial Transcriptomics	3	10.661884	0.150518	0.615926	2.93332365957713	0.06141315079124397	0.004884245148780189	0.09420298267486797	0.006132892818655766	1.5339219932727997
SPA64_8	SPA64	IDC	Spatial Transcriptomics	3	11.765465	0.07269	0.526788	2.0000336819414284	0.09860436967832205	0.005050666040086449	0.08862422190554442	0.005317176680162808	0.8987859482765728
SPA65_0	SPA65	IDC	Spatial Transcriptomics	3	11.066529	0.109253	0.551669	1.6892239855932591	0.06654413660344727	0.004143170780148712	0.08463867664735486	0.004233684902048521	1.2719178723699935
SPA65_1	SPA65	IDC	Spatial Transcriptomics	3	11.511194	0.183795	0.731969	1.078921862738218	0.07099739352945209	0.004048429209062886	0.0784312101640064	0.004544819765263199	1.1047054865679051
SPA65_10	SPA65	IDC	Spatial Transcriptomics	3	11.11696	0.197711	0.685119	2.55306187880731	0.08888802425160934	0.00389318325153419	0.07669689008322939	0.003988695540787545	0.8628484065089428
SPA65_11	SPA65	IDC	Spatial Transcriptomics	3	12.571524	0.051792	0.569676	1.1376133155003505	0.0994044769264979	0.004334997563267276	0.09422089876230379	0.004632283611356866	0.947853674960465
SPA65_12	SPA65	IDC	Spatial Transcriptomics	3	10.931811	0.123545	0.610595	2.013893618301676	0.09592191702757714	0.0041371753837855674	0.09113030956606545	0.00410702189176373	0.9500467921201562
